Other_Seal_ID,Well_Report_ID,Other_Seal_Type,From,To,At
28150,12037151,Welded Ring,null,null,79
28151,12037154,Drive Shoe,null,null,60
28152,12037157,Drive Shoe,null,null,104
28153,12037158,Drive Shoe,null,null,84
28154,12037159,Drive Shoe,null,null,116
28155,12037160,Drive Shoe,null,null,52
28156,12037161,Drive Shoe,null,null,140
28157,12037163,K-Packer,null,null,214
28158,12037163,Drive Shoe,null,null,60
28159,12037164,Welded Ring,null,null,81
28160,12037165,Formation Packer,null,null,142
28161,12037165,Drive Shoe,null,null,116
28162,12037168,Shale Trap,null,null,134.6
28163,12037169,Shale Trap,null,null,157.6
28164,12037170,Drive Shoe,null,null,38
28165,12037171,Drive Shoe,null,null,12
28166,12037172,Drive Shoe,null,null,40
28167,12037174,Drive Shoe,null,null,197
28168,12037176,Shale Trap,null,null,35
28171,12037179,Welded Ring,null,null,10
28172,12037172,K-Packer,null,null,120
28173,12037121,Drive Shoe,null,null,40
28174,12037180,Shale Trap,null,null,83
28175,12037184,Drive Shoe,null,null,62
28176,12037186,Shale Trap,null,null,223
28177,12037186,Shale Trap,null,null,221
28178,12037186,Drive Shoe,null,null,153
28179,12037187,Shale Trap,null,null,143
28180,12037187,Drive Shoe,null,null,134
28181,12037188,Drive Shoe,null,null,200
28182,12037188,Shale Trap,null,null,199.5
28183,12037191,Drive Shoe,null,null,108.5
28184,12037191,Shale Trap,null,null,108
28185,12037189,Shale Trap,null,null,275
28186,12037189,Shale Trap,null,null,175
28187,12037189,Shale Trap,null,null,100
28188,12037189,Shale Trap,null,null,45
28189,12037196,Drive Shoe,null,null,180
28190,12037199,Shale Trap,null,null,165
28191,12037200,Shale Trap,null,null,190
28192,12037201,Formation Packer,null,null,62
28193,12037201,Welded Ring,null,null,39
28194,12037203,Shale Trap,null,null,209
28195,12037203,Drive Shoe,null,null,173
28196,12036491,Shale Trap,null,null,109
28197,12036491,Shale Trap,null,null,56
28198,12037204,Shale Trap,null,null,115
28199,12036938,Shale Trap,null,null,98
28200,12037205,Welded Ring,null,null,80
28201,12037207,Drive Shoe,null,null,82
28202,12037208,Drive Shoe,null,null,74
28203,12037208,K-Packer,null,null,63
28204,12037210,Drive Shoe,null,null,136
28205,12037214,Drive Shoe,null,null,40
28206,12037215,K-Packer,null,null,94
28207,12037215,K-Packer,null,null,93
28208,12037215,K-Packer,null,null,56
28209,12037216,Drive Shoe,null,null,140
28210,12037220,Shale Trap,null,null,160
28211,12037220,Drive Shoe,null,null,53
28212,12037221,Drive Shoe,null,null,38
28213,12037221,Welded Ring,null,null,20
28214,12037222,Drive Shoe,null,null,39
28215,12037223,Shale Trap,null,null,217
28216,12037223,Drive Shoe,null,null,38
28217,12037224,Shale Trap,null,null,450
28218,12037224,Drive Shoe,null,null,57
28219,12037225,Shale Trap,null,null,76
28220,12037226,Drive Shoe,null,null,87
28221,12037232,Drive Shoe,null,null,62
28222,12037233,Drive Shoe,null,null,32
28223,12037234,K-Packer,null,null,105
28224,12037235,Shale Trap,null,null,45
28225,12037236,K-Packer,null,null,126
28226,12037237,K-Packer,null,null,180
28227,12037237,Drive Shoe,null,null,40
28228,12037239,Welded Ring,null,null,120
28229,12037245,Shale Trap,null,null,97
28230,12037251,Shale Trap,null,null,190
28231,12037251,Shale Trap,null,null,130
28232,12037251,Drive Shoe,null,null,58
28233,12037252,Shale Trap,null,null,180
28234,12037252,Drive Shoe,null,null,158
28235,12037253,Drive Shoe,null,null,72
28236,12037259,K-Packer,null,null,150
28237,12037259,K-Packer,null,null,148
28238,12037263,Shale Trap,null,null,159
28239,12037263,Shale Trap,null,null,157
28240,12037263,Drive Shoe,null,null,135
28241,12035340,Shale Trap,null,null,141
28242,12037267,Drive Shoe,null,null,93
28247,12037268,K-Packer,null,null,177
28248,12037268,K-Packer,null,null,167
28249,12037268,Drive Shoe,null,null,39
28250,12037279,K-Packer,null,null,105
28251,12037280,Drive Shoe,null,null,125
28252,12037283,Drive Shoe,null,null,43
28253,12037283,Shale Trap,null,null,42.5
28254,12037286,Shale Trap,null,null,315
28255,12037286,Shale Trap,null,null,311
28256,12037286,Drive Shoe,null,null,200
28257,12037288,Formation Packer,null,null,150
28258,12037288,Formation Packer,null,null,110
28259,12037288,Drive Shoe,null,null,60
28260,12037289,Drive Shoe,null,null,80
28261,12037294,Drive Shoe,null,null,222
28262,12037299,Shale Trap,null,null,132.6
28263,12037302,Shale Trap,null,null,88.6
28264,12037303,Shale Trap,null,null,109.6
28265,12037306,Shale Trap,null,null,132.6
28266,12037307,Shale Trap,null,null,156.6
28267,12037308,Shale Trap,null,null,121.6
28268,12037310,Shale Trap,null,null,235.6
28269,12037311,Shale Trap,null,null,188.6
28270,12037313,Shale Trap,null,null,242.6
28271,12037314,Shale Trap,null,null,162.6
28272,12037315,Shale Trap,null,null,117.5
28273,12037317,Shale Trap,null,null,188.6
28274,12037318,Shale Trap,null,null,112.6
28275,12037321,Drive Shoe,null,null,95
28276,12037324,Drive Shoe,null,null,165
28277,12037324,K-Packer,null,null,160
28278,12037325,Drive Shoe,null,null,166
28279,12037325,K-Packer,null,null,160
28280,12037332,Shale Trap,null,null,58
28283,12037352,K-Packer,null,null,283
28284,12037352,Shale Trap,null,null,268
28285,12037352,Shale Trap,null,null,267
28286,12037131,Drive Shoe,null,null,60
28287,12037131,Shale Trap,null,null,58
28288,12037353,Drive Shoe,null,null,57
28289,12037354,Shale Trap,null,null,80
28290,12037354,Drive Shoe,null,null,58
28291,12037356,Shale Trap,null,null,173
28292,12037357,Shale Trap,null,null,100
28293,12037320,K-Packer,null,null,95
28294,12037320,Drive Shoe,null,null,85
28295,12037358,K-Packer,null,null,55
28296,12037359,Shale Trap,null,null,78
28297,12037375,Drive Shoe,null,null,72
28298,12037376,Drive Shoe,null,null,20
28299,12037380,Shale Trap,null,null,150
28300,12037380,Drive Shoe,null,null,117
28301,12037382,Shale Trap,null,null,109
28302,12037382,Drive Shoe,null,null,40
28303,12037385,Drive Shoe,null,null,222
28304,12037390,K-Packer,null,null,120
28305,12037390,Drive Shoe,null,null,120
28306,12037395,Shale Trap,null,null,217
28307,12037395,Drive Shoe,null,null,140
28308,12037396,Shale Trap,null,null,234
28309,12037396,Drive Shoe,null,null,53
28310,12037398,Drive Shoe,null,null,39
28311,12037399,Formation Packer,null,null,81
28312,12037399,Drive Shoe,null,null,80
28313,12037400,Formation Packer,null,null,183
28314,12037400,Drive Shoe,null,null,182
28315,12037401,Drive Shoe,null,null,150
28316,12037402,Drive Shoe,null,null,80
28317,12037403,Drive Shoe,null,null,120
28318,12037377,Drive Shoe,null,null,19
28319,12037405,Drive Shoe,null,null,157
28320,12037406,Drive Shoe,null,null,451
28321,12037407,Shale Trap,null,null,122
28322,12037408,Shale Trap,null,null,103
28323,12037408,Shale Trap,null,null,102
28324,12037408,Drive Shoe,null,null,60
28325,12037409,Drive Shoe,null,null,120
28326,12037409,Shale Trap,null,null,118
28327,12037413,Drive Shoe,null,null,78
28328,12037413,Shale Trap,null,null,220
28329,12037413,Shale Trap,null,null,200
28330,12037413,Shale Trap,null,null,180
28331,12037413,Shale Trap,null,null,160
28332,12037414,Drive Shoe,null,null,120
28333,12037416,Drive Shoe,null,null,97
28334,12037416,Shale Trap,null,null,96.5
28335,12037417,Drive Shoe,null,null,134
28336,12037417,Shale Trap,null,null,133.5
28337,12037419,Drive Shoe,null,null,180
28338,12037419,Shale Trap,null,null,179.5
28339,12037420,Drive Shoe,null,null,288
28340,12037420,Shale Trap,null,null,287.5
28341,12037421,Drive Shoe,null,null,140
28342,12037422,Shale Trap,null,null,76
28343,12037423,Drive Shoe,null,null,92
28344,12037423,Shale Trap,null,null,91.5
28345,12037424,Drive Shoe,null,null,117
28346,12037425,Drive Shoe,null,null,43
28347,12037426,Drive Shoe,null,null,213
28348,12037428,Shale Trap,null,null,175
28349,12037428,Drive Shoe,null,null,138
28350,12037429,Drive Shoe,null,null,98
28351,12037431,Drive Shoe,null,null,170.5
28352,12037431,Shale Trap,null,null,170
28353,12037433,Drive Shoe,null,null,78
28354,12037434,Drive Shoe,null,null,124
28355,12037434,Shale Trap,null,null,123.5
28356,12037436,Formation Packer,null,null,196
28357,12036006,Shale Trap,null,null,113
28358,12037412,Drive Shoe,null,null,345
28359,12037443,Drive Shoe,null,null,98
28360,12037444,Welded Ring,null,null,180
28361,12037442,Driven,null,null,94
28362,12037442,K-Packer,null,null,88
28363,12037453,Shale Trap,null,null,97.5
28364,12037458,Drive Shoe,null,null,289.5
28365,12037468,Drive Shoe,null,null,97
28366,12037469,Shale Trap,null,null,55
28367,12037470,Drive Shoe,null,null,30
28368,12037472,Drive Shoe,null,null,59
28369,12037475,Drive Shoe,null,null,20
28370,12037478,Drive Shoe,null,null,18
28371,12037479,Shale Trap,null,null,39
28372,12037479,Drive Shoe,null,null,29
28373,12037480,Drive Shoe,null,null,223
28374,12037480,Shale Trap,null,null,222.5
28375,12037482,Drive Shoe,null,null,37
28376,12037481,Drive Shoe,null,null,329
28377,12037494,Shale Trap,null,null,134
28380,12037510,Drive Shoe,null,null,21.9
28381,12037512,Drive Shoe,null,null,101
28382,12037513,Shale Trap,null,null,100
28383,12037514,Shale Trap,null,null,60
28384,12037515,Shale Trap,null,null,80
28385,12037517,Shale Trap,null,null,60
28386,12037519,Shale Trap,null,null,70
28387,12037520,Shale Trap,null,null,120
28388,12037521,Shale Trap,null,null,80
28389,12037522,Shale Trap,null,null,100
28390,12037518,Drive Shoe,null,null,18
28391,12037524,Shale Trap,null,null,80
28392,12037525,Drive Shoe,null,null,23
28393,12037528,Drive Shoe,null,null,53
28395,12037532,Shale Trap,null,null,76
28396,12037255,Drive Shoe,null,null,41.5
28397,12037533,Shale Trap,null,null,56
28398,12037535,Drive Shoe,null,null,19
28399,12037536,Shale Trap,null,null,170
28400,12037538,Drive Shoe,null,null,58
28401,12037540,Drive Shoe,null,null,57
28402,12037541,Drive Shoe,null,null,95
28403,12037543,Drive Shoe,null,null,58
28404,12037550,Shale Trap,null,null,135
28406,12037552,Shale Trap,null,null,100
28407,12037553,Shale Trap,null,null,149
28408,12037553,Drive Shoe,null,null,122
28409,12037554,Shale Trap,null,null,89
28410,12037554,Drive Shoe,null,null,39
28411,12037555,Drive Shoe,null,null,113
28412,12037555,K-Packer,null,null,110
28413,12037556,Drive Shoe,null,null,82
28414,12037556,K-Packer,null,null,80
28415,12037558,Formation Packer,null,null,239
28416,12037560,Drive Shoe,null,null,40
28417,12037559,Welded Ring,null,null,16
28418,12037559,Welded Ring,null,null,15
28419,12037561,Shale Trap,null,null,164.6
28420,12037562,Drive Shoe,null,null,80
28421,12037562,Shale Trap,null,null,79.5
28422,12037564,Drive Shoe,null,null,43.5
28423,12037565,Welded Ring,null,null,49
28424,12037565,Formation Packer,null,null,42
28425,12037567,Drive Shoe,null,null,180
28426,12037567,Shale Trap,null,null,175
28427,12037569,K-Packer,null,null,116
28428,12037569,Drive Shoe,null,null,116
28429,12037575,K-Packer,null,null,111
28430,12037575,Drive Shoe,null,null,111
28431,12037585,K-Packer,null,null,40
28432,12037585,Drive Shoe,null,null,31
28433,12037589,Shale Trap,null,null,90
28434,12037591,Shale Trap,null,null,75
28435,12037592,K-Packer,null,null,110
28436,12037595,K-Packer,null,null,80
28437,12037595,Drive Shoe,null,null,80
28438,12037622,Drive Shoe,null,null,135
28439,12037622,K-Packer,null,null,134
28440,12037623,Shale Trap,null,null,75
28441,12037626,Welded Ring,null,null,119
28442,12037626,Shale Trap,null,null,117
28443,12037627,Drive Shoe,null,null,55
28444,12037629,Drive Shoe,null,null,40
28445,12037630,Shale Trap,null,null,162.6
28446,12037632,Drive Shoe,null,null,48
28447,12037634,Drive Shoe,null,null,52
28448,12037633,Drive Shoe,null,null,18
28449,12036019,Drive Shoe,null,null,130
28450,12037642,Shale Trap,null,null,180
28451,12037642,Drive Shoe,null,null,20
28452,12037643,Formation Packer,null,null,102
28453,12037634,K-Packer,null,null,210
28454,12037644,Formation Packer,null,null,139
28455,12037645,Shale Trap,null,null,90
28456,12037646,Formation Packer,null,null,139
28457,12037647,Shale Trap,null,null,140
28458,12037648,Formation Packer,null,null,100
28459,12037648,Drive Shoe,null,null,50
28460,12037649,Shale Trap,null,null,80
28461,12037650,Drive Shoe,null,null,99
28462,12037651,Shale Trap,null,null,60
28463,12037652,Shale Trap,null,null,80
28464,12037654,Shale Trap,null,null,60
28465,12037655,Shale Trap,null,null,60
28466,12037658,Shale Trap,null,null,96
28467,12037659,Shale Trap,null,null,80
28468,12037653,Shale Trap,null,null,125.6
28469,12037660,Shale Trap,null,null,25
28470,12037661,Shale Trap,null,null,136
28471,12037662,Drive Shoe,null,null,80
28472,12037663,Formation Packer,null,null,186
28473,12037663,Drive Shoe,null,null,185
28474,12037664,Formation Packer,null,null,120
28475,12037664,Drive Shoe,null,null,116
28476,12037665,Formation Packer,null,null,80
28477,12037665,Drive Shoe,null,null,60
28478,12037669,Shale Trap,null,null,40
28479,12037670,Shale Trap,null,null,80
28480,12037671,Shale Trap,null,null,180
28481,12037672,Drive Shoe,null,null,80
28482,12037673,Shale Trap,null,null,60
28483,12037674,Drive Shoe,null,null,60
28484,12037675,Shale Trap,null,null,180
28485,12037676,Drive Shoe,null,null,80
28486,12037678,Drive Shoe,null,null,217
28487,12037679,Drive Shoe,null,null,37
28488,12037680,Drive Shoe,null,null,137
28489,12037681,Drive Shoe,null,null,137
28490,12037682,Drive Shoe,null,null,151
28491,12037683,Drive Shoe,null,null,104
28492,12037684,Shale Trap,null,null,120
28493,12037686,Shale Trap,null,null,110
28494,12037687,Drive Shoe,null,null,157
28495,12037690,Shale Trap,null,null,80
28496,12037689,Drive Shoe,null,null,177
28497,12037691,Drive Shoe,null,null,120
28498,12037692,Shale Trap,null,null,60
28499,12037693,Shale Trap,null,null,120
28500,12037693,Drive Shoe,null,null,57
28501,12037694,Shale Trap,null,null,120
28502,12037694,Drive Shoe,null,null,57
28503,12037695,Shale Trap,null,null,90
28504,12037696,Drive Shoe,null,null,170
28505,12037698,Shale Trap,null,null,73
28506,12037697,Drive Shoe,null,null,175
28507,12037699,Shale Trap,null,null,175
28508,12037699,K-Packer,null,null,165
28509,12037699,Drive Shoe,null,null,165
28510,12037641,Shale Trap,null,null,180
28511,12037641,Drive Shoe,null,null,172
28512,12037641,K-Packer,null,null,170
28513,12037700,Drive Shoe,null,null,220
28514,12037701,Shale Trap,null,null,200
28515,12037701,Drive Shoe,null,null,120
28516,12037702,Shale Trap,null,null,110
28517,12037704,Shale Trap,null,null,80
28518,12037705,Shale Trap,null,null,89
28519,12037706,Drive Shoe,null,null,160
28520,12037707,Drive Shoe,null,null,80
28521,12037708,Shale Trap,null,null,79
28522,12037709,Drive Shoe,null,null,200
28523,12037710,Drive Shoe,null,null,176
28524,12037711,Drive Shoe,null,null,180
28525,12037712,Drive Shoe,null,null,180
28526,12037713,Drive Shoe,null,null,160
28527,12037714,Drive Shoe,null,null,240
28528,12037715,Drive Shoe,null,null,200
28529,12037721,Shale Trap,null,null,80
28530,12037721,Shale Trap,null,null,75
28531,12037721,Welded Ring,null,null,21
28532,12037721,Welded Ring,null,null,20
28533,12037727,Shale Trap,null,null,157.5
28534,12037729,Shale Trap,null,null,91
28535,12037730,Shale Trap,null,null,88
28536,12037735,Drive Shoe,null,null,171
28537,12037735,Drive Shoe,null,null,111
28538,12037751,Drive Shoe,null,null,73
28539,12037752,Formation Packer,null,null,64
28540,12037752,Shale Trap,null,null,55
28541,12037752,K-Packer,null,null,52
28543,12037759,Shale Trap,null,null,110
28544,12037788,Shale Trap,null,null,235.6
28545,12037789,Shale Trap,null,null,207.6
28546,12037791,Shale Trap,null,null,132.6
28547,12037795,Drive Shoe,null,null,38
28548,12037808,Drive Shoe,null,null,40
28549,12037810,Shale Trap,null,null,104
28550,12037819,K-Packer,null,null,80
28551,12037808,K-Packer,null,null,140
28552,12037825,Shale Trap,null,null,238.6
28553,12037826,Shale Trap,null,null,197.6
28554,12037828,K-Packer,null,null,163
28555,12037828,Drive Shoe,null,null,84
28556,12037832,Shale Trap,null,null,58.6
28557,12037833,Shale Trap,null,null,55
28558,12037835,Shale Trap,null,null,160
28561,12037838,K-Packer,null,null,80
28568,12037867,Drive Shoe,null,null,98
28569,12037873,Shale Trap,null,null,124
28570,12037874,Shale Trap,null,null,69
28571,12037880,Formation Packer,null,null,115
28572,12037880,Formation Packer,null,null,75
28573,12037881,Shale Trap,null,null,159
28574,12037884,Shale Trap,null,null,99
28575,12037890,Shale Trap,null,null,112
28576,12037889,Shale Trap,null,null,79
28577,12037898,Drive Shoe,null,null,147
28578,12037244,Shale Trap,null,null,122
28579,12037244,Shale Trap,null,null,100
28580,12037153,Drive Shoe,null,null,55
28581,12037153,Shale Trap,null,null,54
28582,12037150,K-Packer,null,null,78
28583,12037901,Drive Shoe,null,null,46
28584,12037902,Shale Trap,null,null,75
28585,12037902,Drive Shoe,null,null,36
28586,12037903,Drive Shoe,null,null,76
28587,12037906,Drive Shoe,null,null,235.5
28588,12037906,Shale Trap,null,null,235
28589,12037907,Drive Shoe,null,null,129.5
28590,12037907,Shale Trap,null,null,129
28591,12037908,Drive Shoe,null,null,98
28592,12037908,Shale Trap,null,null,97.5
28593,12037909,Drive Shoe,null,null,180
28594,12037910,Drive Shoe,null,null,65
28595,12037903,K-Packer,null,null,220
28596,12037921,K-Packer,null,null,89
28597,12037921,Drive Shoe,null,null,44
28598,12037922,Shale Trap,null,null,77
28599,12037923,Shale Trap,null,null,79
28600,12037925,Shale Trap,null,null,63
28601,12037926,Drive Shoe,null,null,125.5
28602,12037926,Shale Trap,null,null,125
28603,12037927,Shale Trap,null,null,74
28604,12037929,Drive Shoe,null,null,117
28605,12037929,Shale Trap,null,null,116.5
28606,12037930,Shale Trap,null,null,47
28607,12037931,Drive Shoe,null,null,340
28608,12037931,Shale Trap,null,null,339.5
28609,12037932,Drive Shoe,null,null,220
28610,12037939,Drive Shoe,null,null,83
28611,12037940,Shale Trap,null,null,100
28612,12037940,Drive Shoe,null,null,40
28613,12037941,Drive Shoe,null,null,140
28614,12037942,Shale Trap,null,null,180
28615,12037942,Drive Shoe,null,null,160
28616,12037949,Formation Packer,null,null,109
28617,12037979,Drive Shoe,null,null,40
28618,12037933,Drive Shoe,null,null,140
28619,12037933,Shale Trap,null,null,139.5
28620,12024922,Formation Packer,null,null,153
28621,12037988,K-Packer,null,null,226
28622,12037591,K-Packer,null,null,80
28623,12037589,K-Packer,null,null,100
28624,12037587,Drive Shoe,null,null,152
28625,12037587,K-Packer,null,null,160
28626,12037989,Drive Shoe,null,null,51
28627,12037526,Drive Shoe,null,null,60
28628,12037516,Drive Shoe,null,null,28
28629,12037992,Shale Trap,null,null,145
28630,12037992,Drive Shoe,null,null,123
28631,12037993,Shale Trap,null,null,150
28632,12037993,Drive Shoe,null,null,66
28635,12037991,Formation Packer,null,null,330
28636,12037996,Shale Trap,null,null,76
28638,12037999,Drive Shoe,null,null,160
28639,12037471,Drive Shoe,null,null,60
28640,12037459,K-Packer,null,null,397
28641,12037459,K-Packer,null,null,355
28642,12038004,Formation Packer,null,null,380
28643,12037161,K-Packer,null,null,140
28645,12038011,Drive Shoe,null,null,124
28646,12038013,Shale Trap,null,null,71.6
28647,12038014,Drive Shoe,null,null,43
28648,12038017,Drive Shoe,null,null,95
28649,12038023,Shale Trap,null,null,59
28650,12038035,Drive Shoe,null,null,200
28651,12038037,Shale Trap,null,null,70
28652,12038037,Drive Shoe,null,null,38
28653,12038041,Drive Shoe,null,null,103
28654,12038042,Welded Ring,null,null,84
28655,12038046,Shale Trap,null,null,209.6
28656,12038048,Shale Trap,null,null,175
28657,12038048,K-Packer,null,null,165
28658,12038048,Drive Shoe,null,null,165
28659,12038047,Drive Shoe,null,null,168
28660,12038058,Drive Shoe,null,null,80
28661,12038059,Drive Shoe,null,null,20
28662,12038059,K-Packer,null,null,160
28663,12038053,Drive Shoe,null,null,36
28664,12038061,Drive Shoe,null,null,120
28665,12038061,K-Packer,null,null,113
28666,12038066,Drive Shoe,null,null,90
28667,12038069,K-Packer,null,null,30
28668,12038071,Drive Shoe,null,null,116
28669,12038072,Drive Shoe,null,null,200
28670,12037988,K-Packer,null,null,106
28671,12038078,Formation Packer,null,null,200
28672,12038078,Welded Ring,null,null,129
28673,12038080,Drive Shoe,null,null,60
28674,12038081,Drive Shoe,null,null,140
28675,12038087,Shale Trap,null,null,65
28676,12038086,Shale Trap,null,null,142.6
28677,12038089,Shale Trap,null,null,50
28678,12038091,Shale Trap,null,null,50
28679,12038092,Shale Trap,null,null,50
28680,12038093,Shale Trap,null,null,45
28681,12038095,Shale Trap,null,null,105
28682,12036845,Drive Shoe,null,null,124
28683,12036847,Drive Shoe,null,null,82
28684,12038103,Shale Trap,null,null,120
28685,12038103,Drive Shoe,null,null,63
28686,12038105,Drive Shoe,null,null,111.5
28687,12038108,Drive Shoe,null,null,58
28688,12038109,Drive Shoe,null,null,41.8
28689,12038110,Drive Shoe,null,null,61.8
28690,12038111,Drive Shoe,null,null,100.1
28691,12038112,Drive Shoe,null,null,88.3
28692,12038114,Drive Shoe,null,null,224.2
28693,12038115,Drive Shoe,null,null,65.7
28694,12038116,Drive Shoe,null,null,144
28695,12038117,Shale Trap,null,null,210
28696,12038117,Drive Shoe,null,null,82
28697,12038118,Drive Shoe,null,null,29.97
28699,12038081,K-Packer,null,null,275
28701,12038128,Drive Shoe,null,null,38
28702,12038129,Drive Shoe,null,null,78
28703,12038130,Shale Trap,null,null,170
28704,12038130,Drive Shoe,null,null,82
28705,12038131,Drive Shoe,null,null,70
28706,12038132,Shale Trap,null,null,50
28707,12038132,Drive Shoe,null,null,19
28708,12038135,Shale Trap,null,null,232.6
28709,12038136,Shale Trap,null,null,88.6
28710,12038137,Shale Trap,null,null,282
28711,12038139,Shale Trap,null,null,137.5
28712,12038140,Shale Trap,null,null,134.6
28713,12038142,K-Packer,null,null,40
28714,12038144,Shale Trap,null,null,243.6
28715,12038146,Shale Trap,null,null,164.6
28716,12038150,Drive Shoe,null,null,84
28717,12038152,Drive Shoe,null,null,96
28718,12038153,Shale Trap,null,null,175.6
28719,12038155,Drive Shoe,null,null,58
28720,12038043,Shale Trap,null,null,78
28721,12038156,Shale Trap,null,null,105
28722,12038158,Drive Shoe,null,null,109
28723,12038160,Drive Shoe,null,null,37
28724,12038164,K-Packer,null,null,300
28725,12038164,Drive Shoe,null,null,120
28726,12038167,Drive Shoe,null,null,58
28727,12038169,Drive Shoe,null,null,124
28728,12036452,K-Packer,null,null,340
28729,12038187,Drive Shoe,null,null,202
28730,12038190,Shale Trap,null,null,100
28731,12038195,Shale Trap,null,null,274.6
28732,12038196,Shale Trap,null,null,193.6
28733,12038197,Shale Trap,null,null,177.5
28734,12038198,Shale Trap,null,null,137.6
28735,12038202,Shale Trap,null,null,100
28736,12038202,Drive Shoe,null,null,18
28737,12038203,Shale Trap,null,null,157.5
28738,12037055,Formation Packer,null,null,200
28739,12037041,Formation Packer,null,null,220
28740,12037041,Formation Packer,null,null,120
28741,12037042,Formation Packer,null,null,170
28742,12037042,Formation Packer,null,null,120
28743,12037490,Drive Shoe,null,null,180
28744,12037490,K-Packer,null,null,200
28745,12038204,Shale Trap,null,null,128
28746,12038204,Drive Shoe,null,null,127
28747,12037293,Shale Trap,null,null,60
28748,12038217,K-Packer,null,null,160
28749,12038217,Drive Shoe,null,null,79
28750,12038216,Drive Shoe,null,null,180
28751,12038218,Drive Shoe,null,null,197
28752,12038219,Drive Shoe,null,null,180
28753,12038220,Drive Shoe,null,null,133
28754,12038221,Drive Shoe,null,null,237
28755,12038222,Drive Shoe,null,null,180
28756,12038223,Drive Shoe,null,null,37
28757,12038224,Drive Shoe,null,null,66
28758,12038021,Shale Trap,null,null,135
28759,12038226,Shale Trap,null,null,100
28760,12038226,Shale Trap,null,null,90
28761,12038226,Shale Trap,null,null,80
28762,12037113,Formation Packer,null,null,305
28763,12036714,Shale Trap,null,null,160
28764,12034890,Drive Shoe,null,null,40
28765,12035029,Drive Shoe,null,null,80
28766,12038230,Drive Shoe,null,null,130
28767,12038231,Shale Trap,null,null,217.5
28768,12038232,Shale Trap,null,null,177
28769,12038233,Shale Trap,null,null,130.6
28770,12038234,Shale Trap,null,null,93.6
28771,12038235,Shale Trap,null,null,242
28772,12038253,Shale Trap,null,null,77.5
28773,12038255,Drive Shoe,null,null,160
28774,12038256,Drive Shoe,null,null,180
28775,12038257,Drive Shoe,null,null,100
28776,12038259,Drive Shoe,null,null,220
28777,12038264,Drive Shoe,null,null,58
28778,12038278,Drive Shoe,null,null,85
28779,12038267,Shale Trap,null,null,59
28780,12038286,Formation Packer,null,null,95
28781,12038286,Drive Shoe,null,null,81.1
28782,12038286,Formation Packer,null,null,33
28783,12038288,Drive Shoe,null,null,180
28784,12038288,Shale Trap,null,null,179.5
28785,12038289,Drive Shoe,null,null,19
28786,12038290,Drive Shoe,null,null,75
28787,12027412,Drive Shoe,null,null,358
28788,12038291,Drive Shoe,null,null,40
28789,12037657,Shale Trap,null,null,80
28790,12038295,Drive Shoe,null,null,98
28791,12024361,Shale Trap,null,null,60
28792,12025155,Shale Trap,null,null,60
28793,12038299,Shale Trap,null,null,90
28795,12038301,Formation Packer,null,null,240
28796,12038302,Drive Shoe,null,null,38
28797,12038303,Drive Shoe,null,null,80
28798,12038306,Shale Trap,null,null,96
28799,12038307,Drive Shoe,null,null,120
28800,12038307,K-Packer,null,null,120
28801,12038313,K-Packer,null,null,349
28802,12036484,Drive Shoe,null,null,44
28803,12038328,Shale Trap,null,null,158.6
28804,12033716,K-Packer,null,null,60
28805,12038333,Drive Shoe,null,null,34
28806,12038339,Drive Shoe,null,null,117
28807,12038346,Shale Trap,null,null,77.5
28808,12038348,Shale Trap,null,null,140.6
28809,12038354,Shale Trap,null,null,150
28810,12038354,Drive Shoe,null,null,119
28811,12038355,K-Packer,null,null,200
28812,12038356,Shale Trap,null,null,82
28813,12036188,Drive Shoe,null,null,170
28814,12038366,Shale Trap,null,null,185
28815,12038366,Drive Shoe,null,null,118
28816,12038367,Drive Shoe,null,null,111
28817,12038369,Drive Shoe,null,null,156
28818,12038369,Shale Trap,null,null,155
28819,12038368,Drive Shoe,null,null,120
28820,12038368,Drive Shoe,null,null,70
28821,12038368,Drive Shoe,null,null,30
28822,12038370,Shale Trap,null,null,250
28823,12038371,Shale Trap,null,null,240
28824,12038372,Shale Trap,null,null,240
28825,12035536,Drive Shoe,null,null,137
28826,12035535,Drive Shoe,null,null,200
28827,12038384,Drive Shoe,null,null,49
28828,12038385,Drive Shoe,null,null,66
28829,12038388,Drive Shoe,null,null,60
28830,12035992,Formation Packer,null,null,180
28831,12035992,Formation Packer,null,null,140
28832,12035991,Formation Packer,null,null,180
28833,12035990,Formation Packer,null,null,160
28834,12035989,Formation Packer,null,null,80
28835,12035986,Formation Packer,null,null,100
28836,12035985,Formation Packer,null,null,85
28837,12035984,Formation Packer,null,null,200
28838,12035984,Formation Packer,null,null,160
28839,12035974,Formation Packer,null,null,300
28840,12035974,Formation Packer,null,null,180
28841,12035973,Formation Packer,null,null,160
28842,12038411,K-Packer,null,null,120
28843,12035972,Formation Packer,null,null,200
28844,12035970,Formation Packer,null,null,300
28845,12035966,Formation Packer,null,null,120
28846,12035966,Formation Packer,null,null,60
28847,12035965,Formation Packer,null,null,240
28848,12035945,Formation Packer,null,null,90
28849,12035940,Formation Packer,null,null,190
28850,12035954,Formation Packer,null,null,320
28851,12035954,Formation Packer,null,null,280
28852,12035953,Formation Packer,null,null,180
28853,12035953,Formation Packer,null,null,160
28854,12038414,Drive Shoe,null,null,40
28855,12038415,Shale Trap,null,null,130
