Drilling_Company_ID,Driller_ID,Effective_Date,Is_Active_Flag
877,2533726,2009-12-16T19:11:01.440Z,true
879,2533726,2009-12-16T19:11:01.440Z,true
880,2533726,2009-12-16T19:11:01.440Z,true
881,2533726,2009-12-16T19:11:01.440Z,true
882,2533726,2009-12-16T19:11:01.440Z,true
883,2533726,2009-12-16T19:11:01.440Z,true
884,2533726,2009-12-16T19:11:01.440Z,true
885,2533726,2009-12-16T19:11:01.440Z,true
886,2533726,2009-12-16T19:11:01.440Z,true
887,2533726,2009-12-16T19:11:01.440Z,true
888,2533726,2009-12-16T19:11:01.440Z,true
889,2533726,2009-12-16T19:11:01.440Z,true
890,2533726,2009-12-16T19:11:01.440Z,true
891,2533726,2009-12-16T19:11:01.440Z,true
892,2533726,2009-12-16T19:11:01.440Z,true
893,2533726,2009-12-16T19:11:01.440Z,true
894,2533726,2009-12-16T19:11:01.440Z,true
895,2533726,2009-12-16T19:11:01.440Z,true
896,2533726,2009-12-16T19:11:01.440Z,true
897,2533726,2009-12-16T19:11:01.440Z,true
899,2533726,2009-12-16T19:11:01.440Z,true
900,2533726,2009-12-16T19:11:01.440Z,true
901,2533726,2009-12-16T19:11:01.440Z,true
902,2533726,2009-12-16T19:11:01.440Z,true
903,2533726,2009-12-16T19:11:01.440Z,true
904,2533726,2009-12-16T19:11:01.440Z,true
905,2533726,2009-12-16T19:11:01.440Z,true
906,2533726,2009-12-16T19:11:01.440Z,true
907,2533726,2009-12-16T19:11:01.440Z,true
908,2533726,2009-12-16T19:11:01.440Z,true
909,2533726,2009-12-16T19:11:01.440Z,true
910,2533726,2009-12-16T19:11:01.440Z,true
913,2533726,2009-12-16T19:11:01.440Z,true
914,2533726,2009-12-16T19:11:01.440Z,true
915,2533726,2009-12-16T19:11:01.440Z,true
916,2533726,2009-12-16T19:11:01.440Z,true
917,2533726,2009-12-16T19:11:01.440Z,true
918,2533726,2009-12-16T19:11:01.440Z,true
919,2533726,2009-12-16T19:11:01.440Z,true
920,2533726,2009-12-16T19:11:01.440Z,true
921,2533726,2009-12-16T19:11:01.440Z,true
922,2533726,2009-12-16T19:11:01.440Z,true
923,2533726,2009-12-16T19:11:01.440Z,true
924,2533726,2009-12-16T19:11:01.440Z,true
925,2533726,2009-12-16T19:11:01.440Z,true
926,2533726,2009-12-16T19:11:01.440Z,true
927,2533726,2009-12-16T19:11:01.440Z,true
928,2533726,2009-12-16T19:11:01.440Z,true
929,2533726,2009-12-16T19:11:01.440Z,true
930,2533726,2009-12-16T19:11:01.440Z,true
931,2533726,2009-12-16T19:11:01.440Z,true
932,2533726,2009-12-16T19:11:01.440Z,true
934,2533726,2009-12-16T19:11:01.440Z,true
935,2533726,2009-12-16T19:11:01.440Z,true
936,2533726,2009-12-16T19:11:01.440Z,true
937,2533726,2009-12-16T19:11:01.440Z,true
11110,2533726,2009-12-16T19:11:01.440Z,true
11110,10773512,2009-12-16T19:11:01.440Z,true
11110,10793187,2009-12-16T19:11:01.440Z,true
11110,10795261,2009-12-16T19:11:01.440Z,false
11111,2533726,2009-12-16T19:11:01.440Z,true
11362,2533726,2009-12-16T19:11:01.440Z,true
13203,2533726,2009-12-16T19:11:01.440Z,true
14343,2533726,2009-12-16T19:11:01.440Z,true
14401,2533726,2009-12-16T19:11:01.440Z,true
14402,2533726,2009-12-16T19:11:01.440Z,true
14403,2533726,2009-12-16T19:11:01.440Z,true
14403,11231814,2009-12-16T19:11:01.440Z,true
14403,11231825,2009-12-16T19:11:01.440Z,true
14405,2533726,2009-12-16T19:11:01.440Z,true
14406,2533726,2009-12-16T19:11:01.440Z,true
14407,2533726,2009-12-16T19:11:01.440Z,true
14408,2533726,2009-12-16T19:11:01.440Z,true
14409,2533726,2009-12-16T19:11:01.440Z,true
14411,2533726,2009-12-16T19:11:01.440Z,true
14412,2533726,2009-12-16T19:11:01.440Z,true
14413,2533726,2009-12-16T19:11:01.440Z,true
14414,2533726,2009-12-16T19:11:01.440Z,true
14415,2533726,2009-12-16T19:11:01.440Z,true
14417,2533726,2009-12-16T19:11:01.440Z,true
14420,2533726,2009-12-16T19:11:01.440Z,true
14420,11630904,2015-06-29T13:17:12.943Z,false
14421,2533726,2009-12-16T19:11:01.440Z,true
14421,10795271,2009-12-16T19:11:01.440Z,false
14421,11305398,2009-12-16T19:11:01.440Z,false
14424,2533726,2009-12-16T19:11:01.440Z,true
14424,10799088,2009-12-16T19:11:01.440Z,true
14425,2533726,2009-12-16T19:11:01.440Z,true
14429,2533726,2009-12-16T19:11:01.440Z,true
14430,2533726,2009-12-16T19:11:01.440Z,true
14433,2533726,2009-12-16T19:11:01.440Z,true
14434,2533726,2009-12-16T19:11:01.440Z,true
14435,2533726,2009-12-16T19:11:01.440Z,true
14438,2533726,2009-12-16T19:11:01.440Z,true
14439,2533726,2009-12-16T19:11:01.440Z,true
14440,2533726,2009-12-16T19:11:01.440Z,true
14445,2533726,2009-12-16T19:11:01.440Z,true
14449,2533726,2009-12-16T19:11:01.440Z,true
14451,2533726,2009-12-16T19:11:01.440Z,true
14452,2533726,2009-12-16T19:11:01.440Z,true
14455,2533726,2009-12-16T19:11:01.440Z,true
14456,2533726,2009-12-16T19:11:01.440Z,true
14460,2533726,2009-12-16T19:11:01.440Z,true
14461,2533726,2009-12-16T19:11:01.440Z,true
14468,2533726,2009-12-16T19:11:01.440Z,true
14470,2533726,2009-12-16T19:11:01.440Z,true
14474,2533726,2009-12-16T19:11:01.440Z,true
14476,2533726,2009-12-16T19:11:01.440Z,true
14477,2533726,2009-12-16T19:11:01.440Z,true
14485,2533726,2009-12-16T19:11:01.440Z,true
14486,2533726,2009-12-16T19:11:01.440Z,true
14487,2533726,2009-12-16T19:11:01.440Z,true
14491,2533726,2009-12-16T19:11:01.440Z,true
14492,2533726,2009-12-16T19:11:01.440Z,true
14494,2533726,2009-12-16T19:11:01.440Z,true
14495,2533726,2009-12-16T19:11:01.440Z,true
14499,2533726,2009-12-16T19:11:01.440Z,true
14500,2533726,2009-12-16T19:11:01.440Z,true
14506,2533726,2009-12-16T19:11:01.440Z,true
14510,2533726,2009-12-16T19:11:01.440Z,true
14516,2533726,2009-12-16T19:11:01.440Z,true
14519,2533726,2009-12-16T19:11:01.440Z,true
14522,2533726,2009-12-16T19:11:01.440Z,true
14523,2533726,2009-12-16T19:11:01.440Z,true
14525,2533726,2009-12-16T19:11:01.440Z,true
14526,2533726,2009-12-16T19:11:01.440Z,true
14528,2533726,2009-12-16T19:11:01.440Z,true
14536,2533726,2009-12-16T19:11:01.440Z,true
14537,2533726,2009-12-16T19:11:01.440Z,true
14544,2533726,2009-12-16T19:11:01.440Z,true
14545,2533726,2009-12-16T19:11:01.440Z,true
14548,2533726,2009-12-16T19:11:01.440Z,true
14559,2533726,2009-12-16T19:11:01.440Z,true
14562,2533726,2009-12-16T19:11:01.440Z,true
14569,2533726,2009-12-16T19:11:01.440Z,true
14570,2533726,2009-12-16T19:11:01.440Z,true
14576,2533726,2009-12-16T19:11:01.440Z,true
14578,2533726,2009-12-16T19:11:01.440Z,true
14580,2533726,2009-12-16T19:11:01.440Z,true
14581,2533726,2009-12-16T19:11:01.440Z,true
14582,2533726,2009-12-16T19:11:01.440Z,true
14588,2533726,2009-12-16T19:11:01.440Z,true
14597,2533726,2009-12-16T19:11:01.440Z,true
14600,2533726,2009-12-16T19:11:01.440Z,true
14600,11305408,2009-12-16T19:11:01.440Z,true
14601,2533726,2009-12-16T19:11:01.440Z,true
14602,2533726,2009-12-16T19:11:01.440Z,true
14604,2533726,2009-12-16T19:11:01.440Z,true
14615,2533726,2009-12-16T19:11:01.440Z,true
14618,2533726,2009-12-16T19:11:01.440Z,true
14619,2533726,2009-12-16T19:11:01.440Z,true
14624,2533726,2009-12-16T19:11:01.440Z,true
14627,2533726,2009-12-16T19:11:01.440Z,true
14628,2533726,2009-12-16T19:11:01.440Z,true
14633,2533726,2009-12-16T19:11:01.440Z,true
14639,2533726,2009-12-16T19:11:01.440Z,true
14646,2533726,2009-12-16T19:11:01.440Z,true
14649,2533726,2009-12-16T19:11:01.440Z,true
14651,2533726,2009-12-16T19:11:01.440Z,true
14652,2533726,2009-12-16T19:11:01.440Z,true
14656,2533726,2009-12-16T19:11:01.440Z,true
14657,2533726,2009-12-16T19:11:01.440Z,true
14660,2533726,2009-12-16T19:11:01.440Z,true
14662,2533726,2009-12-16T19:11:01.440Z,true
14666,2533726,2009-12-16T19:11:01.440Z,true
14669,2533726,2009-12-16T19:11:01.440Z,true
14672,2533726,2009-12-16T19:11:01.440Z,true
14675,2533726,2009-12-16T19:11:01.440Z,true
14676,2533726,2009-12-16T19:11:01.440Z,true
14677,2533726,2009-12-16T19:11:01.440Z,true
14698,2533726,2009-12-16T19:11:01.440Z,true
15175,2533726,2009-12-16T19:11:01.440Z,true
15287,2533726,2009-12-16T19:11:01.440Z,true
15775,2533726,2009-12-16T19:11:01.440Z,true
15776,2533726,2009-12-16T19:11:01.440Z,true
15779,2533726,2009-12-16T19:11:01.440Z,true
15780,2533726,2009-12-16T19:11:01.440Z,true
15781,2533726,2009-12-16T19:11:01.440Z,true
15782,2533726,2009-12-16T19:11:01.440Z,true
15783,2533726,2009-12-16T19:11:01.440Z,true
15784,2533726,2009-12-16T19:11:01.440Z,true
15786,2533726,2009-12-16T19:11:01.440Z,true
15787,2533726,2009-12-16T19:11:01.440Z,true
15791,2533726,2009-12-16T19:11:01.440Z,true
15796,2533726,2009-12-16T19:11:01.440Z,true
15815,2533726,2009-12-16T19:11:01.440Z,true
15846,2533726,2009-12-16T19:11:01.440Z,true
15848,2533726,2009-12-16T19:11:01.440Z,true
15858,2533726,2009-12-16T19:11:01.440Z,true
15969,2533726,2009-12-16T19:11:01.440Z,true
15971,2533726,2009-12-16T19:11:01.440Z,true
15972,2533726,2009-12-16T19:11:01.440Z,true
16000,2533726,2009-12-16T19:11:01.440Z,true
16044,2533726,2009-12-16T19:11:01.440Z,true
16044,11683143,2009-12-16T19:11:01.440Z,true
16045,2533726,2009-12-16T19:11:01.440Z,true
16046,2533726,2009-12-16T19:11:01.440Z,true
16099,2533726,2009-12-16T19:11:01.440Z,true
16100,2533726,2009-12-16T19:11:01.440Z,true
16201,2533726,2009-12-16T19:11:01.440Z,true
16203,2533726,2009-12-16T19:11:01.440Z,true
16204,2533726,2009-12-16T19:11:01.440Z,true
16205,2533726,2009-12-16T19:11:01.440Z,true
16207,2533726,2009-12-16T19:11:01.440Z,true
16208,2533726,2009-12-16T19:11:01.440Z,true
16209,2533726,2009-12-16T19:11:01.440Z,true
16210,2533726,2009-12-16T19:11:01.440Z,true
16211,2533726,2009-12-16T19:11:01.440Z,true
16211,10773512,2011-05-12T11:08:00.130Z,false
16212,2533726,2009-12-16T19:11:01.440Z,true
16213,2533726,2009-12-16T19:11:01.440Z,true
16214,2533726,2009-12-16T19:11:01.440Z,true
16215,2533726,2009-12-16T19:11:01.440Z,true
16216,2533726,2009-12-16T19:11:01.440Z,true
16217,2533726,2009-12-16T19:11:01.440Z,true
16218,2533726,2009-12-16T19:11:01.440Z,true
16219,2533726,2009-12-16T19:11:01.440Z,true
16220,2533726,2009-12-16T19:11:01.440Z,true
16221,2533726,2009-12-16T19:11:01.440Z,true
16222,2533726,2009-12-16T19:11:01.440Z,true
16223,2533726,2009-12-16T19:11:01.440Z,true
16224,2533726,2009-12-16T19:11:01.440Z,true
16225,2533726,2009-12-16T19:11:01.440Z,true
16226,2533726,2009-12-16T19:11:01.440Z,true
16227,2533726,2009-12-16T19:11:01.440Z,true
16228,2533726,2009-12-16T19:11:01.440Z,true
16229,2533726,2009-12-16T19:11:01.440Z,true
16230,2533726,2009-12-16T19:11:01.440Z,true
16231,2533726,2009-12-16T19:11:01.440Z,true
16232,2533726,2009-12-16T19:11:01.440Z,true
16233,2533726,2009-12-16T19:11:01.440Z,true
16234,2533726,2009-12-16T19:11:01.440Z,true
16236,2533726,2009-12-16T19:11:01.440Z,true
16237,2533726,2009-12-16T19:11:01.440Z,true
16238,2533726,2009-12-16T19:11:01.440Z,true
16239,2533726,2009-12-16T19:11:01.440Z,true
16240,2533726,2009-12-16T19:11:01.440Z,true
16242,2533726,2009-12-16T19:11:01.440Z,true
16243,2533726,2009-12-16T19:11:01.440Z,true
16244,2533726,2009-12-16T19:11:01.440Z,true
16245,2533726,2009-12-16T19:11:01.440Z,true
16246,2533726,2009-12-16T19:11:01.440Z,true
16247,2533726,2009-12-16T19:11:01.440Z,true
16248,2533726,2009-12-16T19:11:01.440Z,true
16249,2533726,2009-12-16T19:11:01.440Z,true
16250,2533726,2009-12-16T19:11:01.440Z,true
16251,2533726,2009-12-16T19:11:01.440Z,true
16251,11286245,2009-12-16T19:11:01.440Z,true
16251,11287352,2009-12-16T19:11:01.440Z,true
16252,2533726,2009-12-16T19:11:01.440Z,true
16253,2533726,2009-12-16T19:11:01.440Z,true
16254,2533726,2009-12-16T19:11:01.440Z,true
16255,2533726,2009-12-16T19:11:01.440Z,true
16256,2533726,2009-12-16T19:11:01.440Z,true
16257,2533726,2009-12-16T19:11:01.440Z,true
16258,2533726,2009-12-16T19:11:01.440Z,true
16259,2533726,2009-12-16T19:11:01.440Z,true
16260,2533726,2009-12-16T19:11:01.440Z,true
16261,2533726,2009-12-16T19:11:01.440Z,true
16262,2533726,2009-12-16T19:11:01.440Z,true
16263,2533726,2009-12-16T19:11:01.440Z,true
16264,2533726,2009-12-16T19:11:01.440Z,true
16265,2533726,2009-12-16T19:11:01.440Z,true
16267,2533726,2009-12-16T19:11:01.440Z,true
16268,2533726,2009-12-16T19:11:01.440Z,true
16271,2533726,2009-12-16T19:11:01.440Z,true
16272,2533726,2009-12-16T19:11:01.440Z,true
16273,2533726,2009-12-16T19:11:01.440Z,true
16274,2533726,2009-12-16T19:11:01.440Z,true
16275,2533726,2009-12-16T19:11:01.440Z,true
16276,2533726,2009-12-16T19:11:01.440Z,true
16277,2533726,2009-12-16T19:11:01.440Z,true
16278,2533726,2009-12-16T19:11:01.440Z,true
16279,2533726,2009-12-16T19:11:01.440Z,true
16280,2533726,2009-12-16T19:11:01.440Z,true
16282,2533726,2009-12-16T19:11:01.440Z,true
16283,2533726,2009-12-16T19:11:01.440Z,true
16284,2533726,2009-12-16T19:11:01.440Z,true
16285,2533726,2009-12-16T19:11:01.440Z,true
16288,2533726,2009-12-16T19:11:01.440Z,true
16290,2533726,2009-12-16T19:11:01.440Z,true
16292,2533726,2009-12-16T19:11:01.440Z,true
16292,11447432,2009-12-16T19:11:01.440Z,true
16294,2533726,2009-12-16T19:11:01.440Z,true
16295,2533726,2009-12-16T19:11:01.440Z,true
16296,2533726,2009-12-16T19:11:01.440Z,true
16297,2533726,2009-12-16T19:11:01.440Z,true
16298,2533726,2009-12-16T19:11:01.440Z,true
16299,2533726,2009-12-16T19:11:01.440Z,true
16301,2533726,2009-12-16T19:11:01.440Z,true
16305,2533726,2009-12-16T19:11:01.440Z,true
16305,11683240,2009-12-16T19:11:01.440Z,true
16306,2533726,2009-12-16T19:11:01.440Z,true
16307,2533726,2009-12-16T19:11:01.440Z,true
16308,2533726,2009-12-16T19:11:01.440Z,true
16309,2533726,2009-12-16T19:11:01.440Z,true
16310,2533726,2009-12-16T19:11:01.440Z,true
16311,2533726,2009-12-16T19:11:01.440Z,true
16312,2533726,2009-12-16T19:11:01.440Z,true
16313,2533726,2009-12-16T19:11:01.440Z,true
16315,2533726,2009-12-16T19:11:01.440Z,true
16316,2533726,2009-12-16T19:11:01.440Z,true
16317,2533726,2009-12-16T19:11:01.440Z,true
16318,2533726,2009-12-16T19:11:01.440Z,true
16319,2533726,2009-12-16T19:11:01.440Z,true
16320,2533726,2009-12-16T19:11:01.440Z,true
16321,2533726,2009-12-16T19:11:01.440Z,true
16322,2533726,2009-12-16T19:11:01.440Z,true
16323,2533726,2009-12-16T19:11:01.440Z,true
16324,2533726,2009-12-16T19:11:01.440Z,true
16325,2533726,2009-12-16T19:11:01.440Z,true
16327,2533726,2009-12-16T19:11:01.440Z,true
16328,2533726,2009-12-16T19:11:01.440Z,true
16332,2533726,2009-12-16T19:11:01.440Z,true
16333,2533726,2009-12-16T19:11:01.440Z,true
16334,2533726,2009-12-16T19:11:01.440Z,true
16335,2533726,2009-12-16T19:11:01.440Z,true
16337,2533726,2009-12-16T19:11:01.440Z,true
16339,2533726,2009-12-16T19:11:01.440Z,true
16340,2533726,2009-12-16T19:11:01.440Z,true
16341,2533726,2009-12-16T19:11:01.440Z,true
16342,2533726,2009-12-16T19:11:01.440Z,true
16343,2533726,2009-12-16T19:11:01.440Z,true
16344,2533726,2009-12-16T19:11:01.440Z,true
16345,2533726,2009-12-16T19:11:01.440Z,true
16346,2533726,2009-12-16T19:11:01.440Z,true
16349,2533726,2009-12-16T19:11:01.440Z,true
16350,2533726,2009-12-16T19:11:01.440Z,true
16351,2533726,2009-12-16T19:11:01.440Z,true
16352,2533726,2009-12-16T19:11:01.440Z,true
16355,2533726,2009-12-16T19:11:01.440Z,true
16357,2533726,2009-12-16T19:11:01.440Z,true
16359,2533726,2009-12-16T19:11:01.440Z,true
16360,2533726,2009-12-16T19:11:01.440Z,true
16363,2533726,2009-12-16T19:11:01.440Z,true
16365,2533726,2009-12-16T19:11:01.440Z,true
16366,2533726,2009-12-16T19:11:01.440Z,true
16495,2533726,2009-12-16T19:11:01.440Z,true
16515,2533726,2009-12-16T19:11:01.440Z,true
16516,2533726,2009-12-16T19:11:01.440Z,true
16517,2533726,2009-12-16T19:11:01.440Z,true
16518,2533726,2009-12-16T19:11:01.440Z,true
16519,2533726,2009-12-16T19:11:01.440Z,true
16521,2533726,2009-12-16T19:11:01.440Z,true
16592,2533726,2009-12-16T19:11:01.440Z,true
16759,2533726,2009-12-16T19:11:01.440Z,true
16760,2533726,2009-12-16T19:11:01.440Z,true
16767,2533726,2009-12-16T19:11:01.440Z,true
16770,2533726,2009-12-16T19:11:01.440Z,true
16771,2533726,2009-12-16T19:11:01.440Z,true
16870,2533726,2009-12-16T19:11:01.440Z,true
16872,2533726,2009-12-16T19:11:01.440Z,true
16875,2533726,2009-12-16T19:11:01.440Z,true
16878,2533726,2009-12-16T19:11:01.440Z,true
16951,2533726,2009-12-16T19:11:01.440Z,true
16988,2533726,2009-12-16T19:11:01.440Z,true
16993,2533726,2009-12-16T19:11:01.440Z,true
17674,2533726,2009-12-16T19:11:01.440Z,true
23999,2533726,2009-12-16T19:11:01.440Z,true
24003,2533726,2009-12-16T19:11:01.440Z,true
24004,2533726,2009-12-16T19:11:01.440Z,true
24005,2533726,2009-12-16T19:11:01.440Z,true
24005,10776981,2009-12-16T19:11:01.440Z,true
24005,10776982,2009-12-16T19:11:01.440Z,true
24005,10776986,2009-12-16T19:11:01.440Z,false
24005,11320988,2009-12-16T19:11:01.440Z,false
24005,11630904,2009-12-16T19:11:01.440Z,true
24005,12000079,2013-06-12T13:46:12.203Z,true
24006,2533726,2009-12-16T19:11:01.440Z,true
24008,2533726,2009-12-16T19:11:01.440Z,true
24009,2533726,2009-12-16T19:11:01.440Z,true
24010,2533726,2009-12-16T19:11:01.440Z,true
24010,10787017,2009-12-16T19:11:01.440Z,false
24012,2533726,2009-12-16T19:11:01.440Z,true
24014,2533726,2009-12-16T19:11:01.440Z,true
24014,10781553,2015-11-26T08:58:44.077Z,false
24015,2533726,2009-12-16T19:11:01.440Z,true
24017,2533726,2009-12-16T19:11:01.440Z,true
24020,2533726,2009-12-16T19:11:01.440Z,true
24021,2533726,2009-12-16T19:11:01.440Z,true
24023,2533726,2009-12-16T19:11:01.440Z,true
24024,2533726,2009-12-16T19:11:01.440Z,true
24028,2533726,2009-12-16T19:11:01.440Z,true
24029,2533726,2009-12-16T19:11:01.440Z,true
24029,10776515,2009-12-16T19:11:01.440Z,true
24030,2533726,2009-12-16T19:11:01.440Z,true
24032,2533726,2009-12-16T19:11:01.440Z,true
24033,2533726,2009-12-16T19:11:01.440Z,true
24034,2533726,2009-12-16T19:11:01.440Z,true
24035,2533726,2009-12-16T19:11:01.440Z,true
24036,2533726,2009-12-16T19:11:01.440Z,true
24037,2533726,2009-12-16T19:11:01.440Z,true
24038,2533726,2009-12-16T19:11:01.440Z,true
24039,2533726,2014-08-07T11:54:12.680Z,false
24039,10786789,2009-12-16T19:11:01.440Z,false
24039,10786790,2009-12-16T19:11:01.440Z,true
24039,10786791,2009-12-16T19:11:01.440Z,false
24039,10793187,2022-08-31T13:59:16.600Z,true
24039,10901766,2009-12-16T19:11:01.440Z,false
24039,12000071,2013-02-12T13:28:27.640Z,true
24039,12000094,2014-08-07T14:17:19.050Z,true
24040,2533726,2009-12-16T19:11:01.440Z,true
24040,10786970,2009-12-16T19:11:01.440Z,true
24040,10786971,2009-12-16T19:11:01.440Z,true
24040,11576390,2020-04-23T09:40:29.367Z,true
24041,2533726,2014-08-06T08:31:37.323Z,false
24041,10773524,2017-08-10T11:06:00.983Z,true
24041,10776288,2016-04-07T15:11:26.777Z,true
24041,10776290,2009-12-16T19:11:01.440Z,true
24041,12000012,2010-07-30T14:15:59.267Z,true
24041,12000048,2014-08-06T08:31:53.200Z,true
24041,12000049,2022-05-02T14:14:45.447Z,true
24041,12000113,2015-06-26T08:59:18.950Z,true
24041,12000171,2019-06-12T11:55:12.987Z,true
24042,2533726,2009-12-16T19:11:01.440Z,true
24043,2533726,2009-12-16T19:11:01.440Z,true
24044,2533726,2009-12-16T19:11:01.440Z,true
24045,2533726,2009-12-16T19:11:01.440Z,true
24046,2533726,2009-12-16T19:11:01.440Z,true
24047,2533726,2009-12-16T19:11:01.440Z,true
24048,2533726,2009-12-16T19:11:01.440Z,true
24049,2533726,2009-12-16T19:11:01.440Z,true
24049,11305374,2009-12-16T19:11:01.440Z,true
24052,2533726,2009-12-16T19:11:01.440Z,true
24053,2533726,2009-12-16T19:11:01.440Z,true
24053,10786855,2009-12-16T19:11:01.440Z,true
24053,10786856,2009-12-16T19:11:01.440Z,true
24054,2533726,2009-12-16T19:11:01.440Z,true
24055,2533726,2009-12-16T19:11:01.440Z,true
24056,2533726,2009-12-16T19:11:01.440Z,true
24057,2533726,2009-12-16T19:11:01.440Z,true
24058,2533726,2009-12-16T19:11:01.440Z,true
24058,11305400,2009-12-16T19:11:01.440Z,true
24059,2533726,2009-12-16T19:11:01.440Z,true
24059,11308295,2009-12-16T19:11:01.440Z,true
24060,2533726,2009-12-16T19:11:01.440Z,true
24062,2533726,2009-12-16T19:11:01.440Z,true
24063,2533726,2009-12-16T19:11:01.440Z,true
24064,2533726,2009-12-16T19:11:01.440Z,true
24065,2533726,2009-12-16T19:11:01.440Z,true
24066,2533726,2009-12-16T19:11:01.440Z,true
24069,2533726,2009-12-16T19:11:01.440Z,true
24070,2533726,2009-12-16T19:11:01.440Z,true
24071,2533726,2009-12-16T19:11:01.440Z,true
24072,2533726,2009-12-16T19:11:01.440Z,true
24073,2533726,2009-12-16T19:11:01.440Z,true
24075,2533726,2009-12-16T19:11:01.440Z,true
24076,2533726,2009-12-16T19:11:01.440Z,true
24076,10780215,2009-12-16T19:11:01.440Z,true
24077,2533726,2009-12-16T19:11:01.440Z,true
24079,2533726,2009-12-16T19:11:01.440Z,true
24080,2533726,2009-12-16T19:11:01.440Z,true
24081,2533726,2009-12-16T19:11:01.440Z,true
24082,2533726,2009-12-16T19:11:01.440Z,true
24083,2533726,2009-12-16T19:11:01.440Z,true
24083,10822228,2009-12-16T19:11:01.440Z,true
24084,2533726,2009-12-16T19:11:01.440Z,true
24084,11571009,2009-12-16T19:11:01.440Z,true
24085,2533726,2009-12-16T19:11:01.440Z,true
24086,2533726,2009-12-16T19:11:01.440Z,true
24087,2533726,2009-12-16T19:11:01.440Z,true
24087,10776513,2009-12-16T19:11:01.440Z,false
24089,2533726,2009-12-16T19:11:01.440Z,true
24089,10786976,2009-12-16T19:11:01.440Z,true
24089,10786977,2009-12-16T19:11:01.440Z,false
24089,10901533,2009-12-16T19:11:01.440Z,false
24090,2533726,2009-12-16T19:11:01.440Z,true
24090,10812098,2009-12-16T19:11:01.440Z,true
24092,2533726,2009-12-16T19:11:01.440Z,true
24094,2533726,2009-12-16T19:11:01.440Z,true
24096,2533726,2009-12-16T19:11:01.440Z,true
24096,10776689,2009-12-16T19:11:01.440Z,true
24097,2533726,2009-12-16T19:11:01.440Z,true
24098,2533726,2009-12-16T19:11:01.440Z,true
24098,11445331,2009-12-16T19:11:01.440Z,true
24099,2533726,2009-12-16T19:11:01.440Z,true
24100,2533726,2009-12-16T19:11:01.440Z,true
24101,2533726,2009-12-16T19:11:01.440Z,true
24102,2533726,2009-12-16T19:11:01.440Z,true
24103,2533726,2014-08-07T11:51:24.760Z,false
24103,10773515,2009-12-16T19:11:01.440Z,true
24103,10780206,2009-12-16T19:11:01.440Z,false
24103,10780600,2009-12-16T19:11:01.440Z,true
24103,10780602,2009-12-16T19:11:01.440Z,false
24103,10780606,2014-08-07T11:51:34.587Z,false
24103,12000148,2018-04-26T08:42:01.367Z,false
24105,2533726,2009-12-16T19:11:01.440Z,true
24106,2533726,2014-08-06T14:45:51.113Z,false
24106,10776696,2014-08-06T14:45:56.520Z,false
24106,10776697,2009-12-16T19:11:01.440Z,true
24106,10776698,2009-12-16T19:11:01.440Z,false
24106,11646044,2014-08-06T14:46:00.363Z,false
24107,2533726,2009-12-16T19:11:01.440Z,true
24108,2533726,2009-12-16T19:11:01.440Z,true
24109,2533726,2014-08-06T08:55:39.397Z,false
24109,10786779,2009-12-16T19:11:01.440Z,true
24109,10786781,2010-04-21T10:16:12.950Z,false
24109,10787000,2010-04-21T10:16:19.763Z,false
24109,12000004,2012-08-21T14:47:55.150Z,false
24110,2533726,2009-12-16T19:11:01.440Z,true
24112,2533726,2009-12-16T19:11:01.440Z,true
24112,11307562,2009-12-16T19:11:01.440Z,true
24113,2533726,2009-12-16T19:11:01.440Z,true
24114,2533726,2009-12-16T19:11:01.440Z,true
24115,2533726,2009-12-16T19:11:01.440Z,true
24115,10786797,2009-12-16T19:11:01.440Z,true
24116,2533726,2009-12-16T19:11:01.440Z,true
24116,10787105,2009-12-16T19:11:01.440Z,false
24116,11216978,2009-12-16T19:11:01.440Z,true
24117,2533726,2009-12-16T19:11:01.440Z,true
24118,2533726,2009-12-16T19:11:01.440Z,true
24119,2533726,2009-12-16T19:11:01.440Z,true
24120,2533726,2014-08-06T15:52:20.217Z,false
24120,10786859,2009-12-16T19:11:01.440Z,true
24120,10786860,2009-12-16T19:11:01.440Z,false
24120,10786861,2009-12-16T19:11:01.440Z,true
24120,10786862,2009-12-16T19:11:01.440Z,false
24120,10793187,2015-12-09T14:33:14.587Z,true
24120,11447430,2009-12-16T19:11:01.440Z,true
24120,12000066,2013-02-20T14:23:13.557Z,false
24121,2533726,2009-12-16T19:11:01.440Z,true
24121,10785224,2018-05-02T13:28:18.953Z,false
24123,2533726,2009-12-16T19:11:01.440Z,true
24124,2533726,2009-12-16T19:11:01.440Z,true
24125,2533726,2009-12-16T19:11:01.440Z,true
24125,11313366,2009-12-16T19:11:01.440Z,true
24127,2533726,2009-12-16T19:11:01.440Z,true
24127,10786926,2009-12-16T19:11:01.440Z,false
24127,10786927,2009-12-16T19:11:01.440Z,true
24127,12000036,2011-05-20T09:14:38.900Z,true
24128,2533726,2009-12-16T19:11:01.440Z,true
24129,2533726,2009-12-16T19:11:01.440Z,true
24129,10786829,2009-12-16T19:11:01.440Z,true
24129,10786832,2009-12-16T19:11:01.440Z,true
24130,2533726,2009-12-16T19:11:01.440Z,true
24130,11163408,2009-12-16T19:11:01.440Z,true
24131,2533726,2009-12-16T19:11:01.440Z,true
24132,2533726,2009-12-16T19:11:01.440Z,true
24133,2533726,2014-08-06T09:06:50.337Z,false
