FIELD_PERSONNEL_ID,WELL_TEST_ID,YIELD_TESTER_COY,APEGA_OVERSEER_COY,LEAD_SAMPLER_COY,CREATE_TIMESTAMP,CREATE_USERID
1081723,2313,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081725,308,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081727,895,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081729,202,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081731,62,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081733,2214,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081735,2267,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081737,990,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081739,8,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081741,105,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081743,254,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081745,700,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081747,843,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081749,255,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081751,362,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081753,752,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081755,363,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081757,2370,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081759,500,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081761,153,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081763,402,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081765,753,null,Waterline Resources Inc.,Papely Drilling Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081767,844,null,Waterline Resources Inc.,Waterline Resources Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081769,601,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081771,63,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081773,203,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081775,106,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081777,991,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081779,403,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081781,646,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081783,364,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081785,992,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081787,154,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081789,798,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081791,701,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081793,447,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081795,9,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081797,2371,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081799,896,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081801,995,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081803,761,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081805,158,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081807,210,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081809,854,WEBS Consulting Inc.,Paramount Resources Ltd.,WEBS Consulting Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081811,407,WEBS Consulting Inc.,Paramount Resources Ltd.,WEBS Consulting Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081813,554,WEBS Consulting Inc.,Pegasus Oil and Gas,WEBS Consulting Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081815,111,WEBS Consulting Inc.,Pegasus Oil and Gas,WEBS Consulting Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081817,2217,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081819,112,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081821,261,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081823,262,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081825,263,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081827,903,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081829,159,WEBS Consulting Inc.,Paramount Resources Ltd.,WEBS Consulting Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081831,449,WEBS Consulting Inc.,Paramount Resources Ltd.,WEBS Consulting Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081833,2379,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081835,211,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081837,996,null,Thomson Hydrogeologic Ltd.,Signum Consulting Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081839,651,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081841,67,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081843,997,null,Thomson Hydrogeologic Ltd.,Signum Consulting Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081845,2380,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081847,318,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081849,160,null,Thomson Hydrogeologic Ltd.,Signum Consulting Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081851,409,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081853,998,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081855,712,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081857,319,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081859,367,null,Thomson Hydrogeologic Ltd.,Signum Consulting Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081861,113,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081863,432,Lousana Water Wells (1987) Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081865,2228,Lousana Water Wells (1987) Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081867,23,Lousana Water Wells (1987) Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081869,616,Lousana Water Wells (1987) Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081871,779,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081873,573,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081875,669,null,Thomson Hydrogeologic Ltd.,Signum Consulting Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081877,337,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081879,723,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1081881,871,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081883,780,null,Thomson Hydrogeologic Ltd.,Signum Consulting Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081885,1020,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081887,781,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081889,2334,null,Thomson Hydrogeologic Ltd.,Signum Consulting Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1081891,132,Lousana Water Wells (1987) Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081893,2335,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081895,724,null,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081897,2229,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081899,223,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081901,385,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081903,2396,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081905,470,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081907,224,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081909,434,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081911,277,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081913,179,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081915,24,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081917,2336,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081919,524,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081921,1021,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081923,2280,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081925,525,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081927,87,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081929,225,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081931,872,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081933,526,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081935,725,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081937,622,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081939,471,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081941,1022,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081943,921,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081945,278,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081947,726,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081949,88,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081951,338,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081953,279,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081955,339,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081957,472,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081959,727,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081961,2397,null,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081963,922,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081965,1023,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081967,527,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081969,824,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081971,825,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081973,728,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081975,473,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081977,2281,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081979,623,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081981,624,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081983,280,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081985,89,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081987,226,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081989,826,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081991,435,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081993,873,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081995,2398,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081997,281,Jag & Sons Consulting Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1081999,626,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1082001,574,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1082003,475,Baseline Water Resource Inc.,Baseline Water Resource Inc.,Baseline Water Resource Inc.,2011-10-20T10:38:47.710Z,CONVERSION
1082005,2401,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1082007,386,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1082009,2282,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1082011,924,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082013,2230,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082015,925,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082017,2283,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082019,575,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082021,671,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082023,2284,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082025,926,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082027,1025,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082029,437,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082031,672,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082033,90,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082035,628,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082037,729,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082039,340,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082041,528,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082043,2231,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082045,282,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082047,341,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082049,1026,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082051,438,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082053,2285,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1082055,91,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1082057,476,null,Thomson Hydrogeologic Ltd.,Thomson Hydrogeologic Ltd.,2011-10-20T10:38:47.710Z,CONVERSION
1082059,439,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082061,2337,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082063,874,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082065,228,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082067,184,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082069,829,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082071,229,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082073,477,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082075,673,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082077,674,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082079,230,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082081,441,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082083,876,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082085,442,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082087,443,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082089,675,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082091,387,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082093,2404,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082095,478,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082097,577,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082099,676,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082101,388,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082103,92,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082105,529,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082107,783,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082109,530,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082111,186,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082113,343,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082115,730,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082117,389,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
1082119,877,M & M Drilling Co. Ltd.,WorleyParsons Komex,WorleyParsons Komex,2011-10-20T10:38:47.710Z,CONVERSION
