WELL_MEASURES_ID,WELL_TEST_ID,WELL_COMPLETION_INTERVAL,CURRENT_WELL_USE,WELL_DEPTH,WELL_DEPTH_TEXT,WELL_COMPLETION_UNIT,DEPTH_UNIT,WELL_IN_PIT,CREATE_TIMESTAMP,CREATE_USERID
1179843,500,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179845,153,26.82-27.72 and 28.96-32m,Domestic,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179847,402,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1179849,753,null,null,9.92,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179851,844,45.72 - 70.1,Stock,70.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179853,601,18.9m-24.38m,Domestic,24.38,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179855,63,null,Domestic,45.72,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179857,203,0 - 17.68 m,Domestic,45.72,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179859,106,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179861,991,30.48-36.58m,domestic,41.15,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179863,403,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179865,646,22.86 - 32.0 m,Domestic,32,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179867,364,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179869,992,null,null,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179871,154,null,domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179873,798,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179875,701,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179877,447,null,domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179879,9,"39.6-43.3m, 45.1-50.3m",Domestic,50.3,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179881,2371,13.72-19.81m,domestic,22.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179883,896,30.18 to 33.83 m,Agricultural,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179885,995,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1179887,761,"33.53-39.62, 41.45-47.85 m",Domestic,42.85,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179889,158,32.92-50.29 m,Domestic,50.29,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179891,210,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179893,854,null,Sprayer fill,15.24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179895,407,null,Household,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1179897,554,null,Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179899,111,null,Household,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1179901,408,null,Municipal Drinking Water,24.39,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1179903,2217,18.29 to 30.48 m,Domestic,30.48,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179905,112,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179907,261,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179909,262,33.53-67.06m,Domestic,67.06,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179911,263,null,Agricultural,36.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179913,903,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179915,159,null,Household,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179917,449,null,Household,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179919,2379,null,Domestic,38.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179921,211,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179923,996,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179925,651,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179927,67,null,Domestic,50.29,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179929,997,27.43 - 33.528 m,Domestic,33.52,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179931,2380,12.19-18.29m,Domestic,21.34,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179933,318,40.84 to 52.73 m,Domestic,52.73,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179935,160,14.02 - 15.85 m,Domestic,15.85,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179937,409,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179939,998,null,Domestic,23,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179941,712,null,Domestic,110,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1179943,319,null,Domestic,36.6,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1179945,367,51.82 - 60.96 m,Domestic,67.06,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179947,113,24.38 to 27.43 m,Domestic,27.43,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179949,505,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179951,2316,57.91 - 63.40 m,Domestic,64.01,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179953,410,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179955,114,null,Domestic,39.62,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179957,368,36.59 - 42.86  and  60.98 - 67.07,Domestic,67.07,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179959,855,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179961,555,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179963,762,27.43-36.57 m,Domestic,36.57,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179965,68,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179967,161,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179969,3020,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179971,763,9.45-20.12,Domestic,22.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179973,148,null,Household,148,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1179977,4202,null,Household,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179979,1082,null,Household,200,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1179981,938,null,null,80,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1179983,2342,null,Household,156,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1179985,935,null,Household,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179987,489,null,Household,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179989,2244,null,null,320,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1179991,1916,null,null,160,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1179993,33,null,Household,160,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1179995,1527,null,Household,300,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1179997,292,null,Household,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1179999,936,109.73 - 121.92,Domestic/Stock,121.92,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180001,1190,46.63-54.85,Household & Stock,54.85,null,m,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180003,1771,null,Household & Agricultural,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180005,636,215-238,Household,72.3,null,ft,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180007,1334,null,Household & Agricultural,24.38,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180009,887,null,Household & Agricultural,27.15,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180011,536,null,Household & Agricultural,50.44,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180013,1083,null,Household,22.44,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180015,2245,100-120,Household & Agricultural,120,null,ft,feet,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180017,184,null,null,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180019,829,null,Domestic/Agricultural,25.9,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180021,229,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180023,477,220ft to 240ft,Domestic/Agricultural,73.2,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180025,673,null,Domestic,5.33,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180027,674,null,Domestic/Agricultural,73.2,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180029,230,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180031,441,null,Domestic,24.4,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180033,876,null,Domestic,13.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180035,442,125ft to 182ft,Domestic/Agricultural,55.5,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180037,443,null,Domestic,64.6,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180039,675,null,Agricultural,27,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180041,387,100-135 ft,Domestic,41.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180043,2404,null,Domestic/Agricultural,60.96,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180045,478,99ft to 115ft,Domestic,36.6,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180047,577,200ft to 220ft,Domestic,67.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180049,676,null,Domestic,18.3,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180051,388,null,Agricultural,30.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180053,92,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180055,529,null,null,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180057,783,null,Domestic,30.5,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180059,530,null,Domestic/Agricultural,5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180061,186,null,Domestic/Agricultural,27.4,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180063,343,null,Domestic/Agricultural,18.3,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180065,730,null,Domestic/Agricultural,33.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180067,389,null,Domestic/Agricultural,36.6,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180069,877,null,null,33.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180071,830,null,Agricultural,34.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180073,25,null,Domestic,30.5,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180075,93,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180077,134,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180079,784,null,null,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180081,479,null,Agricultural,15.2,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180083,2232,135ft to 155ft,Domestic,47.2,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180085,785,43ft to 63ft,Domestic/Agricultural,19.2,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180087,831,null,Domestic/Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180089,832,null,Domestic,36.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180091,578,null,Household,53.55,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180093,344,130-200,Household & Stock,200,null,ft,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1180095,2338,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180097,786,23.77-29.87,Domestic,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180099,579,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180101,731,36.58 - 42.67,Domestic,42.67,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180103,833,null,Agricultural,33.53,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180105,732,25.91-36.58 m,Domestic,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180107,1181,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180109,2286,null,Domestic,54.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180111,345,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180113,1182,24.38 - 27.43 m,Domestic,28.96,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180115,677,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180117,283,44.2 - 54.86,Domestic,54.86,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180119,2405,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180121,1324,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180123,1183,61.57 - 63.4,Domestic,64.31,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180125,678,32 - 36.58,Domestic,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180127,878,9.45 - 14.63,Domestic,18.9,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180129,480,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180131,834,null,Household,230,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1180133,231,null,Domestic,38.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180135,1027,null,Domestic,18.29,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180137,232,20.42 - 29.57,Agricultural,29.57,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180139,233,54.86 - 60.96m,Other,61.57,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180141,879,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180143,733,51.21-54.25,Domestic,56.39,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180145,928,60.35-73.15,Domestic,73.15,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180147,2339,17.68 - 40.23 m,Domestic,41.76,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180149,2233,22.86 - 35.05,Domestic,35.05,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180151,26,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180153,391,null,Domestic/Agricultural,46,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180155,2406,165 to 190 ft,Domestic,61,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180157,286,null,Domestic,18.3,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180159,835,null,Domestic/Agricultural,37,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180161,734,null,Domestic,22.9,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180163,2234,146 to 150 ft,Domestic,48.8,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180165,392,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180167,735,null,Domestic/Stock,16.76,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180169,1912,null,Domestic,79.24,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180171,1330,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180173,2293,null,Other,34,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180175,883,null,Domestic,58,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180177,1525,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180179,534,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180181,634,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180183,885,null,Domestic,90,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180185,2297,141 to 160 ft,Domestic,49,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180187,486,7.01-11.28,Agricultural,11.28,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180189,32,null,Domestic,27.43,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180191,535,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180193,146,35.66-41.76,Domestic,41.76,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180195,147,null,Household,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180197,488,null,Household,190,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1180199,1718,null,Household,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180203,1,12.19 - 42.67 m,Domestic,39.62,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180205,889,null,Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180207,350,null,Domestic and Stock,16.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180209,394,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180211,301,30.48-48.77 m,Domestic,48.77,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180213,52,88.39 to 103.63 m below ground level,Stock/Domestic,103.63,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180215,351,77.7 -  85.3m,Domestic/Stock,85.3,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180217,791,null,Domestic,14.75,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180219,349,null,Domestic,57,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180221,302,24.38 - 70.1,Domestic,70.1,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180223,200,null,Domestic/Stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180225,304,null,Irrigation/Stock,36.58,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180227,54,null,Domestic,30,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180229,988,null,Domestic,24.38,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180231,644,51.82 - 64.01,Domestic/Stock,64.01,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180233,5,51.82 - 64.01,Domestic,64.01,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180235,2262,null,Domestic,38.4,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180237,693,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180239,353,null,Domestic,150,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1180241,150,null,Domestic,100,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1180243,2211,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180245,2363,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180247,6,80' - 100',Domestic,100,null,null,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1180249,745,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180251,596,null,Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180253,2212,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180255,250,null,null,27,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180257,151,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180259,2364,72' to 105',Domestic,32,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180261,7,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180263,2308,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180265,2263,null,Domestic/stock,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180267,645,null,Agricultural,30,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180269,2367,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180271,749,null,Domestic,80,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180273,1427,null,Household & Agricultural,55.01,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180275,6269,180-200,Household & Agricultural,200,null,ft,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1180277,1207,null,Household & Agricultural,80,null,null,feet,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1180279,6229,null,Household & Agricultural,36.6,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180281,1428,null,Household & Agricultural,51.8,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180283,1381,50-80,Household & Agricultural,92,null,ft,feet,null,2011-10-20T10:38:47.710Z,CONVERSION
1180285,6270,null,null,85.3,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180287,1095,null,null,30.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180289,1247,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180291,1544,null,Domestic/Agricultural,30.5,null,null,metres,null,2011-10-20T10:38:47.710Z,CONVERSION
1180293,1933,null,Domestic/Agricultural,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180295,1144,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1180297,2433,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
