WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
14098,null,null,null,52.317485,-113.388963,null,4,SE,39,24,4,null,null,Water well located in the basement of the residence,SE-04-039-24-4,860,metres,2013-06-05T01:00:47.540Z,BWWT_ETL_Process
14099,null,134589,null,50.947756,-113.057106,null,7,NE,23,22,4,1978,null,6 meters northwest of house,NE-7-23-22-4,914,metres,2013-06-19T01:00:12.210Z,BWWT_ETL_Process
14100,null,1305185,null,51.00591,-113.192022,null,31,NE,23,23,4,2007,null,5 meters south of shop,NE-31-23-23-4,944,metres,2013-06-19T01:00:21.710Z,BWWT_ETL_Process
14101,null,134588,null,50.948286,-113.071894,null,7,NW,23,22,4,1987,null,15 meters north of house,NW-7-23-22-4,934,metres,2013-06-19T01:00:27.417Z,BWWT_ETL_Process
14102,null,111361,null,50.871587,-112.65762,null,13,NW,22,20,4,1976,null,25 meters north of house,NW-13-22-20-4,861,metres,2013-06-19T01:00:33.217Z,BWWT_ETL_Process
14103,null,235493,null,51.405295,-113.027337,null,22,SW,28,22,4,1993,null,9 meters south of white shed,SW-22-28-22-4,882,metres,2013-06-19T01:00:39.703Z,BWWT_ETL_Process
14104,null,null,null,51.298901,-112.87605,null,10,NE,27,21,4,2010,null,35 meters south of house,NE-10-27-21-4,856,metres,2013-06-21T11:06:05.783Z,BWWT_ETL_Process
14105,null,128595,null,51.124545,-113.642622,null,12,NE,25,27,4,1971,null,On west side of house,NE-12-25-27-4,977,metres,2013-06-21T11:06:15.453Z,BWWT_ETL_Process
14106,null,null,null,51.166019,-112.897186,null,29,NE,25,21,4,null,null,"1.04 km south of house, in NE 29",NE-29-25-21-4,922,metres,2013-06-21T11:06:22.030Z,BWWT_ETL_Process
14107,null,null,null,50.986606,-113.027405,null,28,SW,23,22,4,2010,null,20 meters north of house,SW-28-23-22-4,867,metres,2013-06-21T11:06:27.017Z,BWWT_ETL_Process
14113,null,null,null,52.108565,-113.41829,null,19,NE,36,24,4,null,null,1/4 mile from RR245,NE-19-36-24-4,918,metres,2013-08-02T01:00:19.197Z,BWWT_ETL_Process
14114,null,286286,null,51.039349,-113.242716,null,14,SE,24,24,4,1996,null,"1 meter west of barn, inside cattle waterier",SE-14-24-24-4,974,metres,2013-08-02T01:00:35.080Z,BWWT_ETL_Process
14115,null,122546,null,51.039117,-113.242149,null,14,SE,24,24,4,1976,null,"In pit, in shop",SE-14-24-24-4,964,metres,2013-08-02T01:00:43.323Z,BWWT_ETL_Process
14116,null,1470561,null,52.102696,-113.413329,null,19,SE,36,24,4,2008,null,1/4 mile from RR 245,SE-19-36-24-4,934,metres,2013-08-02T01:00:48.697Z,BWWT_ETL_Process
14117,null,224928,null,51.431297,-113.129644,null,35,SE,28,23,4,1969,null,"38 meters west of house, in green pumphouse",SE-35-28-23-4,877,metres,2013-08-02T01:00:55.240Z,BWWT_ETL_Process
14118,null,183376,null,50.699744,-111.76058,null,17,NE,20,13,4,1981,null,12 meters west of quonset,NE-17-20-13-4,735,metres,2013-08-13T01:00:19.283Z,BWWT_ETL_Process
14119,null,null,null,50.784337,-112.241083,null,13,NW,21,17,4,null,null,2 meters south of garden,NW-13-21-17-4,759,metres,2013-08-13T01:00:41.037Z,BWWT_ETL_Process
14121,null,183638,null,50.722918,-111.921527,null,30,SE,20,14,4,null,null,South of house,SE-30-20-14-4,756,metres,2013-08-13T01:01:00.567Z,BWWT_ETL_Process
14122,null,null,null,50.928099,-113.048697,null,5,SW,23,22,4,null,null,Offset pit under NW steps,SW-5-23-22-4,919,metres,2013-08-13T01:01:10.773Z,BWWT_ETL_Process
14123,null,null,null,50.927979,-113.048876,null,5,SW,23,22,4,null,null,18 meters west of house,SW-5-23-22-4,918,metres,2013-08-13T01:01:19.870Z,BWWT_ETL_Process
14124,null,291797,null,52.388369,-113.485709,null,26,NE,39,25,4,1999,null,Located approximately 7 m north of the barn,NE-26-039-25-4,1367,metres,2013-08-15T01:00:12.300Z,BWWT_ETL_Process
14125,null,null,null,50.726127,-111.873829,null,27,NW,20,14,4,1997,null,In garden on west side of house,NW-27-20-14-4,749,metres,2013-08-15T01:00:27.490Z,BWWT_ETL_Process
14126,null,290175,null,52.316774,-113.588197,null,36,NW,38,26,4,1998,null,Located approximately 15 m southeast of residence.,NW-36-038-26-4,901,metres,2013-08-15T01:00:39.473Z,BWWT_ETL_Process
14127,null,null,null,50.776316,-112.032456,null,16,SW,21,15,4,2007,null,Pumphouse on north side of house,SW-16-21-15-4,750,metres,2013-08-15T01:00:45.733Z,BWWT_ETL_Process
14128,null,null,null,50.776487,-112.031467,null,16,SW,21,15,4,1962,null,1 meter west of house in bushes,SW-16-21-15-4,752,metres,2013-08-15T01:00:51.503Z,BWWT_ETL_Process
14129,null,null,null,51.482422,-113.937639,12,18,null,29,28,4,null,null,"Southeast of the pumphouse, in the corrals.",12-18-029-28-4,1014,metres,2013-08-17T01:00:14.637Z,BWWT_ETL_Process
14131,null,null,null,52.840735,-113.185141,null,31,NW,44,22,4,null,1940's,Located approximately 7 m southeast of barn.,NW-31-044-22-4,772,metres,2013-08-22T01:00:25.450Z,BWWT_ETL_Process
14132,null,null,null,52.840063,-113.184528,null,31,NW,44,22,4,1990,null,Located approximately 1 m east of pumpshed.,NW-31-044-22-4,764,metres,2013-08-22T01:00:48.143Z,BWWT_ETL_Process
14134,null,null,null,50.564158,-112.054103,null,31,SE,18,15,4,null,null,null,SE-31-18-15-4,null,metres,2013-08-23T01:00:12.623Z,BWWT_ETL_Process
14135,null,null,null,50.567761,-112.055483,null,31,NW,18,15,4,null,null,null,NW-31-18-15-4,null,metres,2013-08-23T01:00:19.923Z,BWWT_ETL_Process
14136,null,null,null,50.571646,-112.057504,null,5,SW,19,15,4,null,late 1970's,null,SW-5-19-15-4,null,metres,2013-08-23T01:00:28.423Z,BWWT_ETL_Process
14137,null,null,null,50.572575,-112.036229,null,5,SE,19,15,4,null,null,Beside driveway under wooden cover.,SE-5-19-15-4,null,metres,2013-08-23T01:00:36.130Z,BWWT_ETL_Process
14138,null,null,null,50.573806,-112.059346,null,6,SE,19,15,4,1982,null,null,SE-6-19-15-4,null,metres,2013-08-23T01:00:41.870Z,BWWT_ETL_Process
14140,null,null,null,52.31223,-112.74274,12,36,null,38,20,4,2004,null,null,12-36-038-20-4,819.2,metres,2013-08-27T01:00:29.020Z,BWWT_ETL_Process
14141,null,null,null,52.31157,-112.74392,9,35,null,38,20,4,null,null,null,09-35-038-20-4,817.5,metres,2013-08-27T01:00:35.463Z,BWWT_ETL_Process
14142,null,null,null,52.30864,-112.74552,8,35,null,38,20,4,null,null,null,08-35-038-20-4,820.7,metres,2013-08-27T01:00:43.673Z,BWWT_ETL_Process
14143,null,null,null,52.30618,-112.74291,4,36,null,38,20,4,null,null,null,04-36-038-20-4,821.5,metres,2013-08-27T01:00:48.557Z,BWWT_ETL_Process
14144,null,null,null,52.30788,-112.74628,8,35,null,38,20,4,null,null,null,08-35-038-20-4,821.3,metres,2013-08-27T01:00:53.793Z,BWWT_ETL_Process
14145,null,null,null,52.30707,-112.7464,8,35,null,38,20,4,null,null,null,08-35-038-20-4,821.8,metres,2013-08-27T01:00:59.303Z,BWWT_ETL_Process
14146,null,null,null,51.074474,-113.215191,null,25,NE,24,24,4,null,null,In white pumphouse on west side of bushes,NE-25-24-24-4,905,metres,2013-08-28T01:00:15.147Z,BWWT_ETL_Process
14147,null,99285,null,52.317342,-113.577093,null,36,NE,38,26,4,1971,null,Located approximately 1 m east of residence.,NE-36-038-26-4,916,metres,2013-08-28T01:00:26.853Z,BWWT_ETL_Process
14148,null,1305445,null,50.980377,-112.170643,null,28,SE,23,16,4,2012,null,5 meters north of the quonset,SE-28-23-16-4,770,metres,2013-08-28T01:00:38.410Z,BWWT_ETL_Process
14149,null,240936,null,50.980532,-112.169564,null,28,SE,23,16,4,1994,null,2 meters west of pumphouse,SE-28-23-16-4,772,metres,2013-08-28T01:00:48.143Z,BWWT_ETL_Process
14150,null,288258,null,51.087408,-113.215095,null,36,SE,24,24,4,1997,null,2 meters south of wishing well,SE-36-24-24-4,929,metres,2013-08-28T01:00:53.267Z,BWWT_ETL_Process
14151,null,122601,null,51.08697,-113.215474,null,36,SE,24,24,4,1985,null,7 meters north of shop,SE-36-24-24-4,930,metres,2013-08-28T01:01:08.753Z,BWWT_ETL_Process
14152,null,255083,null,51.013298,-113.047602,null,5,SW,24,22,4,1978,null,1 meter east of quonset,SW-5-24-22-4,881,metres,2013-08-28T01:01:22.090Z,BWWT_ETL_Process
14153,null,1305132,null,51.32809,-112.917821,null,20,NE,27,21,4,2006,null,3 m south of pumphouse,NE-20-27-21-4,837,metres,2013-09-06T01:00:12.100Z,BWWT_ETL_Process
14154,null,null,null,52.11026,-113.521075,null,21,NW,36,25,4,null,null,152 m south of old cabin,NW-21-36-25-4,947,metres,2013-09-06T01:00:21.193Z,BWWT_ETL_Process
14155,null,null,null,52.110197,-113.521072,null,21,NW,36,25,4,null,null,152 m south of old cabin,NW-21-36-25-4,949,metres,2013-09-06T01:00:27.713Z,BWWT_ETL_Process
14156,null,null,null,51.037012,-113.016196,null,9,NE,24,22,4,1930,null,5 meters south of house,NE-9-24-22-4,898,metres,2013-09-17T01:00:18.967Z,BWWT_ETL_Process
14157,null,null,null,50.979167,-113.052212,null,19,NE,23,22,4,null,null,"Northside of triple garage, in offset pit",NE-19-23-22-4,895,metres,2013-09-17T01:00:35.357Z,BWWT_ETL_Process
14158,null,null,null,51.038831,-113.020212,null,16,SW,24,22,4,null,null,"20 meters northwest ofhouse, under white bucket",SW-16-24-22-4,902,metres,2013-09-17T01:00:43.240Z,BWWT_ETL_Process
14159,null,228398,null,51.333923,-112.91037,null,28,SW,27,21,4,1972,null,30 meters east of house,SW-28-27-21-4,841,metres,2013-09-17T01:00:49.570Z,BWWT_ETL_Process
14160,null,null,null,51.247233,-113.530194,null,26,SW,26,26,4,1994,null,Approximately 10 m southeast of the residence,SW-26-26-26-4,944,metres,2013-09-20T01:00:11.783Z,BWWT_ETL_Process
14161,null,296682,null,51.675074,-113.33852,null,21,NE,31,24,4,2001,null,Located approximately 100 m southeast of residence.,NE-21-031-24-4,865,metres,2013-09-24T01:00:18.090Z,BWWT_ETL_Process
14162,null,null,null,52.897613,-113.07519,null,24,NW,45,22,4,1920,null,Located approximately 5 m southwest of residence,NW-24-45-22-4,763,metres,2013-09-24T01:00:36.303Z,BWWT_ETL_Process
14164,null,null,null,52.84512,-113.16044,null,5,SE,45,22,4,null,null,Located approximately 4 m north of residence,SE-5-45-22-4,763,metres,2013-09-24T01:00:48.190Z,BWWT_ETL_Process
14165,null,null,null,52.902484,-113.08603,null,26,SE,45,22,4,null,null,Located approximately 40 m north of residence in pump shed,SE-26-45-22-4,777,metres,2013-09-24T01:00:53.837Z,BWWT_ETL_Process
14166,null,153395,null,51.238155,-113.47171,null,19,NE,26,25,4,1990,null,(Well # 1) Approximately 10 m southwest of the pump house.,NE-19-26-25-4,957,metres,2013-09-25T01:00:12.117Z,BWWT_ETL_Process
14167,null,153396,null,51.238448,-113.471052,null,19,NE,26,25,4,1990,null,(Well # 2) Approximately 60 m northeast of the pump house.,NE-19-26-25-4,945,metres,2013-09-25T01:00:22.263Z,BWWT_ETL_Process
14168,null,206380,null,50.584953,-112.05502,null,5,NW,19,15,4,1976,null,10 meters southeast of house,NW-5-19-15-4,787,metres,2013-10-05T01:00:20.553Z,BWWT_ETL_Process
14169,null,206382,null,50.58588,-112.055902,null,5,NW,19,15,4,1976,null,13 m north of pump house,NW-5-19-15-4,780,metres,2013-10-05T01:00:38.150Z,BWWT_ETL_Process
14170,null,206401,null,50.586073,-112.056429,null,5,NW,19,15,4,1982,null,16 meters east of trailer,NW-5-19-15-4,774,metres,2013-10-05T01:00:46.473Z,BWWT_ETL_Process
14172,null,null,null,50.587658,-112.05525,null,8,SW,19,15,4,null,null,17 meters northwest of shop in tin shed,SW-8-19-15-4,767,metres,2013-10-05T01:01:06.930Z,BWWT_ETL_Process
14173,null,null,null,51.12597,-113.115295,null,14,SW,25,23,4,null,null,13 meterst northwest of house,SW-14-25-23-4,887,metres,2013-10-05T01:01:13.870Z,BWWT_ETL_Process
14174,null,null,null,51.997043,-113.767735,null,10,NE,35,27,4,1977,null,Located approximately 34 m north of residence,NE-10-035-27-4,1002,metres,2013-10-12T01:00:15.257Z,BWWT_ETL_Process
14175,null,null,null,51.995888,-113.776682,null,10,NE,35,27,4,null,null,Located approximately 500 m west of residence,NE-10-35-27-4,1005,metres,2013-10-12T01:00:26.800Z,BWWT_ETL_Process
14176,null,null,null,52.011786,-113.839143,null,18,NE,35,27,4,1960,null,Located approximately 12 m west of residence.,NE-18-35-27-4,965,metres,2013-10-12T01:00:33.950Z,BWWT_ETL_Process
14177,null,157766,null,52.112071,-113.690603,null,20,NW,36,26,4,1963,null,Located in well pit approximately 10 m southeast of residence.,NW-20-036-26-4,974,metres,2013-10-12T01:00:44.667Z,BWWT_ETL_Process
14178,null,null,null,52.054734,-113.80367,null,33,NW,35,27,4,1998,null,Approximately 40 m northeast of cattle shelter,NW-33-035-27-4,970,metres,2013-10-12T01:00:50.487Z,BWWT_ETL_Process
14179,null,256915,null,52.055098,-113.805385,null,33,NW,35,27,4,1960,null,In basement walkout on north side of house,NW-33-035-27-4,981,metres,2013-10-12T01:00:56.717Z,BWWT_ETL_Process
14180,null,209765,null,52.054741,-113.806019,null,33,NW,35,27,4,1993,null,Pump house approximately 50 m southwest of house,NW-33-035-27-4,995,metres,2013-10-12T01:01:04.317Z,BWWT_ETL_Process
14181,null,288570,null,52.012445,-113.839068,null,19,SE,35,27,4,1996,null,Located approximately 10 m west of residence.,SE-19-35-27-4,965,metres,2013-10-12T01:01:11.090Z,BWWT_ETL_Process
14182,null,235356,null,51.67996,-113.32094,null,27,SE,31,24,4,1947,null,Approximately 24 m north of maintenance shed.,SE-27-031-24-4,844,metres,2013-10-12T01:01:16.657Z,BWWT_ETL_Process
14183,null,null,null,50.600943,-112.059941,null,7,NE,19,15,4,null,null,In basement of house,NE-7-19-15-4,766,metres,2013-10-16T01:00:13.590Z,BWWT_ETL_Process
14184,null,1405087,null,52.011808,-113.839028,null,18,NE,35,27,4,1996,null,Located approximately 5 m west of residence.,NE-18-35-27-4,967,metres,2013-10-16T01:00:26.207Z,BWWT_ETL_Process
14185,null,206393,null,50.584909,-112.052928,null,5,NW,19,15,4,null,null,"6 meters west of house, beside driveway",NW-5-19-15-4,781,metres,2013-10-16T01:00:33.690Z,BWWT_ETL_Process
14186,null,null,null,50.579001,-112.052853,null,5,SW,19,15,4,null,null,15 meters south of house in white pumphouse,SW-5-19-15-4,770,metres,2013-10-16T01:00:39.953Z,BWWT_ETL_Process
14187,null,1831724,null,50.588374,-112.057625,null,8,SW,19,15,4,2012,null,12 meters southeast of house,SW-8-19-15-4,774,metres,2013-10-16T01:00:48.823Z,BWWT_ETL_Process
14188,null,null,null,50.588482,-112.05863,null,8,SW,19,15,4,null,null,60 meters west of house,SW-8-19-15-4,789,metres,2013-10-16T01:00:54.293Z,BWWT_ETL_Process
14189,null,155427,null,52.062574,-113.809049,null,4,SW,36,27,4,1991,null,Located approximately 65 m east of residence,SW-04-036-27-4,990,metres,2013-10-16T01:01:03.580Z,BWWT_ETL_Process
14190,null,256807,null,51.99858,-113.76488,null,14,SW,35,27,4,1982,null,Approximately 30 m southeast of barn.,SW-14-35-27-4,980,metres,2013-10-16T01:01:12.433Z,BWWT_ETL_Process
14191,null,null,null,52.037856,-113.812358,null,28,NW,35,27,4,null,null,100 m east of residence in a well pit.,NW-28-035-27-4,986,metres,2013-10-17T01:00:14.347Z,BWWT_ETL_Process
14192,null,null,null,52.037799,-113.813488,null,28,NW,35,27,4,null,null,50 m west of residence in a well pit.,NW-28-035-27-4,988,metres,2013-10-17T01:00:22.423Z,BWWT_ETL_Process
14193,null,null,null,52.030948,-113.820308,null,29,SE,35,27,4,null,null,Located approximately 60 m east of large hay barn.,SE-29-035-27-4,992,metres,2013-10-17T01:00:30.453Z,BWWT_ETL_Process
14194,null,1590011,null,52.028372,-113.82159,null,29,SE,35,27,4,2001,null,Located approximately 10 m east of South residence.,SE-29-035-27-4,987,metres,2013-10-17T01:00:36.357Z,BWWT_ETL_Process
14195,null,206454,null,50.598942,-112.058554,null,8,NW,19,15,4,1974,null,Southwest pen of fedlot,NW-8-19-15-4,763,metres,2013-10-25T01:00:21.010Z,BWWT_ETL_Process
14196,null,1305112,null,51.124888,-113.120905,null,11,NW,25,23,4,2003,null,54 meters northwest of house,NW-11-25-23-4,931,metres,2013-10-25T01:00:33.793Z,BWWT_ETL_Process
14197,null,151436,null,51.02951,-113.025626,null,9,SW,24,22,4,1989,null,0.5 meters west of horse corrals,SW-9-24-22-4,897,metres,2013-10-25T01:00:42.077Z,BWWT_ETL_Process
14198,null,null,null,50.605563,-112.034296,null,16,SW,19,15,4,null,null,"60 meters southeast of house, in pumphouse",SW-16-19-15-4,759,metres,2013-10-25T01:00:48.280Z,BWWT_ETL_Process
14199,null,null,null,52.043993,-113.789247,null,34,SW,35,27,4,1940,null,Located approximately 20 m south of the shop.,SW-34-035-27-4,981,metres,2013-10-25T01:00:55.740Z,BWWT_ETL_Process
14200,null,null,null,52.8961,-112.6186,null,24,NE,45,19,4,1965,null,Located in pit adjacent to west side of north house.,NE-24-45-19-4,null,metres,2013-10-29T01:00:19.073Z,BWWT_ETL_Process
14201,null,231870,null,52.89517,-112.61863,null,24,NE,45,19,4,1945,null,Located in basement of south house.,NE-24-45-19-4,null,metres,2013-10-29T01:00:28.657Z,BWWT_ETL_Process
14202,null,2029693,null,52.90068,-112.65074,15,23,null,45,19,4,2011,null,Approx 20 metres southeast of house.,15-23-45-19-4,null,metres,2013-10-29T01:00:33.320Z,BWWT_ETL_Process
14203,null,143271,null,52.91367,-112.614,null,30,NW,45,18,4,1974,null,"Located immediately north of garage, east of residence.",NW-30-45-18-4,null,metres,2013-10-29T01:00:37.460Z,BWWT_ETL_Process
14204,null,1190057,null,52.90133,-112.65488,15,23,null,45,19,4,2007,null,Located approximately 10 metres south or residence.,15-23-45-19-4,null,metres,2013-10-29T01:00:42.110Z,BWWT_ETL_Process
14205,null,null,null,52.8998,-112.61409,null,19,NW,45,18,4,1929,null,Located approximately 25 metres southeast of shop.,NW-19-45-18-4,null,metres,2013-10-29T01:00:47.403Z,BWWT_ETL_Process
14206,null,null,null,50.586351,-112.053596,null,5,NW,19,15,4,null,null,"Northeast corner of house, beside lilac bushes",NW-5-19-15-4,772,metres,2013-10-29T01:00:53.113Z,BWWT_ETL_Process
14207,null,157850,null,52.050228,-113.767813,null,34,NE,35,27,4,1991,null,Approximately 7 m east of residence.,NE-34-035-27-4,995,metres,2013-10-30T01:00:13.943Z,BWWT_ETL_Process
14208,null,null,null,52.055002,-113.768791,null,34,NE,35,27,4,null,null,Located approximately 70 m east of residence.,NE-34-035-27-4,966,metres,2013-10-30T01:00:23.200Z,BWWT_ETL_Process
14209,null,256878,null,52.037041,-113.788843,null,27,NW,35,27,4,1973,null,"Located approximately 1 m east of south of residence, buried under walkway.",NW-27-035-27-4,996,metres,2013-10-30T01:00:29.753Z,BWWT_ETL_Process
14210,null,null,null,52.05355,-113.765378,null,35,NW,35,27,4,2003,null,Located approximately 8 m southeast of garage.,NW-35-035-27-4,969,metres,2013-10-30T01:00:35.473Z,BWWT_ETL_Process
14211,null,164910,null,52.053177,-113.764436,null,35,NW,35,27,4,1992,null,Located approximately 8 m southeast of residence.,NW-35-035-27-4,959,metres,2013-10-30T01:00:42.160Z,BWWT_ETL_Process
14212,null,110277,null,52.057514,-113.76562,null,2,SW,36,27,4,1946,null,Located approximately 60 m north of residence in a pump shed.,SW-02-036-27-4,949,metres,2013-10-30T01:00:47.430Z,BWWT_ETL_Process
14213,null,null,null,52.038896,-113.795564,null,28,NE,35,27,4,null,1953-1963,Located approximately 60 m north of residence.,NE-28-035-27-4,995,metres,2013-11-01T01:00:12.250Z,BWWT_ETL_Process
14214,null,null,null,52.038932,-113.796118,null,28,NE,35,27,4,1993,null,Located approximately 100 m northwest of residence in pump shed.,NE-28-035-27-4,995,metres,2013-11-01T01:00:23.030Z,BWWT_ETL_Process
14215,null,null,null,52.03664,-113.81478,null,29,NE,35,27,4,2011,null,Located approximately 5 m north of residence.,NE-29-035-27-4,992,metres,2013-11-01T01:00:29.517Z,BWWT_ETL_Process
14216,null,null,null,52.056413,-113.775213,null,3,SE,36,27,4,null,null,Located approximately 5 m east of residence,SE-03-036-27-4,968,metres,2013-11-01T01:00:34.737Z,BWWT_ETL_Process
14217,null,null,null,52.056899,-113.77482,null,3,SE,36,27,4,null,null,Located approximately 60 m northeast of residence,SE-03-036-27-4,952,metres,2013-11-01T01:00:40.220Z,BWWT_ETL_Process
14218,null,null,null,52.043234,-113.817126,null,32,SE,35,27,4,null,null,Located approximately 1 m east of residence.,SE-32-035-27-4,981,metres,2013-11-01T01:00:45.493Z,BWWT_ETL_Process
14219,null,256602,null,50.887201,-112.847417,null,21,NE,22,21,4,1995,null,4 meters south of house,NE-21-22-21-4,962,metres,2013-11-06T01:00:14.653Z,BWWT_ETL_Process
14220,null,null,null,51.048144,-113.260049,null,14,NW,24,24,4,null,null,"35 meters northwest of house, in wooden pumphouse",NW-14-24-24-4,972,metres,2013-11-06T01:00:25.770Z,BWWT_ETL_Process
14221,null,295571,null,51.145408,-113.009064,null,21,SE,25,22,4,2000,null,"124 meters north of house, in pasture",SE-21-25-22-4,921,metres,2013-11-06T01:00:31.913Z,BWWT_ETL_Process
14222,null,null,null,51.144775,-113.00662,null,21,SE,25,22,4,null,null,null,SE-21-25-22-4,902,metres,2013-11-06T01:00:37.567Z,BWWT_ETL_Process
14223,null,null,null,51.145297,-113.008172,null,21,SE,25,22,4,null,null,null,SE-21-25-22-4,907,metres,2013-11-06T01:00:42.820Z,BWWT_ETL_Process
14224,null,1305008,null,50.893284,-112.842624,null,27,SW,22,21,4,2002,null,10 meters south of the greenhouse,SW-27-22-21-4,956,metres,2013-11-06T01:00:48.517Z,BWWT_ETL_Process
14225,null,150097,null,52.037295,-113.815122,null,29,NE,35,27,4,1989,null,Located approximately 15 m west of residence.,NE-29-035-27-4,988,metres,2013-11-16T01:00:21.550Z,BWWT_ETL_Process
14226,null,null,null,51.969757,-113.796149,null,4,SE,35,27,4,null,Late 70's,Well pit at the corrals in SE-4,SE-04-035-27-4,993,metres,2013-11-16T01:00:32.150Z,BWWT_ETL_Process
14227,null,256904,null,52.0438,-113.814642,null,32,SE,35,27,4,1983,null,Located approximately 10 m southeast of residence.,SE-32-035-27-4,980,metres,2013-11-16T01:00:37.520Z,BWWT_ETL_Process
14228,null,256756,null,51.969436,-113.802842,null,4,SW,35,27,4,null,null,Located approximately 12 m north of residence.,SW-04-035-27-4,985,metres,2013-11-16T01:00:43.217Z,BWWT_ETL_Process
14229,null,null,null,52.04226,-113.81284,null,33,SW,35,27,4,2013,null,Located approximately 3 m southeast of residence.,SW-33-035-27-4,984,metres,2013-11-16T01:00:50.947Z,BWWT_ETL_Process
14230,null,94072,null,52.648964,-113.508039,null,27,NE,42,25,4,1982,null,Located approximately 4 m east of residence.,NE-27-042-25-4,860,metres,2013-11-19T01:00:14.517Z,BWWT_ETL_Process
14231,null,288715,null,52.64763,-113.50636,null,26,NW,42,25,4,1997,null,Located approximately 15 m southeast of residence.,NW-26-042-25-4,879,metres,2013-11-19T01:00:26.243Z,BWWT_ETL_Process
14232,null,182216,null,51.98957,-113.76498,null,11,SW,35,27,4,1975,null,Located approximately 25 m southwest of residence in pump house.,SW-11-035-27-4,995,metres,2013-11-19T01:00:34.327Z,BWWT_ETL_Process
14233,null,220758,null,52.64215,-113.50619,null,26,SW,42,25,4,1993,null,Located approximately 30 m northeast of residence.,SW-26-042-25-4,878,metres,2013-11-19T01:00:43.260Z,BWWT_ETL_Process
14234,null,null,null,52.044803,-113.811817,null,33,SW,35,27,4,1980,null,Located approximately 10 m southeast of garage.,SW-33-035-27-4,982,metres,2013-11-19T01:00:52.910Z,BWWT_ETL_Process
14235,null,null,null,52.044901,-113.812611,null,33,SW,35,27,4,1960,null,Located approximately 10 m northeast of residence.,SW-33-035-27-4,959,metres,2013-11-19T01:00:57.933Z,BWWT_ETL_Process
14236,null,287512,null,52.64248,-113.50626,null,26,SW,42,25,4,1997,null,Located approximately 5 m south of north barn.,SW-26-042-25-4,883,metres,2013-11-21T01:00:14.260Z,BWWT_ETL_Process
14237,null,287512,null,52.64292,-113.50657,null,26,SW,42,25,4,2006,null,Located approximately 40 m northwest of the north barn.,SW-26-042-25-4,884,metres,2013-11-21T01:00:24.610Z,BWWT_ETL_Process
14238,null,104732,null,52.28944,-112.81563,1,29,null,38,20,4,1959,null,null,01-29-038-20-4,820.8,metres,2013-11-27T01:00:12.627Z,BWWT_ETL_Process
14239,null,104734,null,52.2891,-112.81516,1,29,null,38,20,4,null,null,null,01-29-038-20-4,820.8,metres,2013-11-27T01:00:20.980Z,BWWT_ETL_Process
14240,null,104736,null,52.29682,-112.81527,9,29,null,38,20,4,null,null,null,09-29-038-20-4,821.1,metres,2013-11-27T01:00:26.157Z,BWWT_ETL_Process
14241,null,null,null,52.11272,-112.86396,16,24,null,36,21,4,null,null,null,16-24-036-21-4,899.9,metres,2013-11-27T01:00:31.930Z,BWWT_ETL_Process
14242,null,null,null,52.2954,-112.81403,5,28,null,38,20,4,null,null,null,05-28-038-20-4,821.3,metres,2013-11-27T01:00:36.887Z,BWWT_ETL_Process
14243,null,null,null,52.30648,-112.79153,1,33,null,38,20,4,null,null,null,01-33-038-20-4,818.5,metres,2013-11-27T01:00:41.190Z,BWWT_ETL_Process
14244,null,104757,null,52.30679,-112.79173,1,33,null,38,20,4,1982,null,null,01-33-038-20-4,818.3,metres,2013-11-29T01:00:14.310Z,BWWT_ETL_Process
14245,null,104801,null,52.308552,-112.752051,7,35,null,38,20,4,1984,null,null,07-35-038-20-4,820.1,metres,2013-11-29T01:00:23.720Z,BWWT_ETL_Process
14246,null,286505,null,52.11178,-112.864,16,24,null,36,21,4,1997,null,null,16-24-036-21-4,900.6,metres,2013-11-29T01:00:34.020Z,BWWT_ETL_Process
14247,null,2063052,null,52.294722,-112.798891,7,28,null,38,20,4,2011,null,null,07-28-038-20-4,825.2,metres,2013-11-29T01:00:38.720Z,BWWT_ETL_Process
14248,null,null,null,52.14499,-112.82385,2,5,null,37,20,4,null,null,null,2-5-37-20-4,868.6,metres,2013-11-30T01:00:11.137Z,BWWT_ETL_Process
14249,null,null,null,52.14125,-112.82616,15,32,null,36,20,4,null,null,null,15-32-036-20-4,870.5,metres,2013-11-30T01:00:23.333Z,BWWT_ETL_Process
14250,null,null,null,52.30437,-112.74432,1,35,null,38,20,4,null,null,null,1-35-038-20-4,823.8,metres,2013-11-30T01:00:28.613Z,BWWT_ETL_Process
14251,null,null,null,52.14186,-112.82726,14,32,null,36,20,4,null,null,null,14-32-036-20-4,868,metres,2013-11-30T01:00:33.050Z,BWWT_ETL_Process
14252,null,215467,null,50.862748,-112.868278,null,8,NE,22,21,4,1993,null,45 meters east of gas station,NE-8-22-21-4,959,metres,2013-12-03T01:00:17.430Z,BWWT_ETL_Process
14253,null,null,null,50.789521,-112.081736,null,18,NW,21,15,4,2003,null,7 m south of house,NW-18-21-15-4,736,metres,2013-12-03T01:00:39.453Z,BWWT_ETL_Process
